restaurante,comentario,polaridade,rating,place_id,polaridade_num,polaridade_texto,review_id
Lá na Vó,"The place is very small, but I thought it was a treat !!!!
I ate the coxinha that so much talk about in the reviews and it's really delicious!!
It has a kit of 8 that you can take home.
The cheesecake is really good too!!!
I want to go back to try the coconut cake !!!",0.28130859375,5,ChIJOSnrkudQzpQRLvsGnyS9JCs,1,Positivo,1983
Lá na Vó,"Small place, few seats but very cozy, good music and at the ideal time to talk. Delicious coffee, snacks, pies, sweet cheese bread, cakes and puddings, all delicious and fresh. There's water in the clay filter, anyway, it's grandma's real house.!!",0.38525,5,ChIJOSnrkudQzpQRLvsGnyS9JCs,1,Positivo,1984
Lá na Vó,"I knew grandma through delivery and went in person, I saw the new backyard they inaugurated, it is beautiful, it looks like a backyard of a house (in a way it is), I find it impressive how they manage to make the environments cozy and with the look and feel of a grandma's house same. The whole place is decorated in an old-fashioned way, the way the sweets are laid out is wonderful. The snacks are freshly fried and arrive warm and crispy, worth a try. I think the portions of sweets are smaller than the traditional one, which can be a positive point, but the value is proportional, it's a little cheaper than the average.
Super worth the visit.",0.27702762923351154,5,ChIJOSnrkudQzpQRLvsGnyS9JCs,1,Positivo,1985
Lá na Vó,"The sweet and savory house with vintage decoration, pies and savory cookies, cakes all sold by unit I tried the heart of palm pie, coxinha and cheese ball. Pie with high filling and thin crust could be improved, the coxinha and cheese ball, despite being fried at the time, seemed to be frozen because there was external crunch but the core was cold,. It happens.
I will continue to visit to taste the other treats.",-0.1025,1,ChIJOSnrkudQzpQRLvsGnyS9JCs,-1,Negativo,1986
Lá na Vó,"I went to try the coffee... But first the savory pies, very good... The pepperoni cake, delicious... And to accompany the coffee, a banoffee",0.7200000000000001,5,ChIJOSnrkudQzpQRLvsGnyS9JCs,1,Positivo,1987
Ultra Coffee,"They hire an employee and don't train 🤣, the employee doesn't know how to make a milk shake (?????).
Opening the franchise by the way is easy, difficult is to maintain.
The Croissant Ice Cream is incredible 🤣, hot on the outside and ice cream on the inside, magnificent, an experience that few establishments have.
High value for low quality.👎👎👎",0.22703703703703704,2,ChIJA5oTV6hZzpQRX9jZ7DsK04U,1,Positivo,1988
Ultra Coffee,"Expensive and bad salty. first time I ordered a cheese bread that was raw and a very bad coffee. In addition to the slow service. Unprepared employees, just bad experiences.",-0.4415384615384614,5,ChIJA5oTV6hZzpQRX9jZ7DsK04U,-1,Negativo,1989
Ultra Coffee,"Best prices, best attendants, super attentive and the best cappuccino !!!!",0.7466666666666667,4,ChIJA5oTV6hZzpQRX9jZ7DsK04U,1,Positivo,1990
Ultra Coffee,Very good,0.9099999999999999,3,ChIJA5oTV6hZzpQRX9jZ7DsK04U,1,Positivo,1991
Ultra Coffee,"What a delightful place, and great quality products I recommend.",0.9,5,ChIJA5oTV6hZzpQRX9jZ7DsK04U,1,Positivo,1992
Ultra Coffee,This place is cool,0.35,3,ChIJA5oTV6hZzpQRX9jZ7DsK04U,1,Positivo,1993
Ultra Coffee,"Great coffee, a wonderful place!",0.9,5,ChIJA5oTV6hZzpQRX9jZ7DsK04U,1,Positivo,1994
Ultra Coffee,Great coffee and service.,0.8,4,ChIJA5oTV6hZzpQRX9jZ7DsK04U,1,Positivo,1995
Vista Café,Good place tô hang along but expensive for what is serve,0.09999999999999998,5,ChIJCQAAWFNazpQRTZoCB_4lYcA,1,Positivo,1996
Vista Café,"Great view of the city at night, you can go for free to the rooftop. The bar and restaurant are expensive.",0.2333333333333334,4,ChIJCQAAWFNazpQRTZoCB_4lYcA,1,Positivo,1997
Vista Café,Very Nice bar and sao paulo views,0.78,5,ChIJCQAAWFNazpQRTZoCB_4lYcA,1,Positivo,1998
Vista Café,"Beautiful place with eye-popping gastronomic varieties that blend with MAC art and Niemeyer architecture. All punctuated by the green of the park.
Even on a Sunday with a crowded park, the museum and its cafe remain calm.
Not to be confused with the rooftop restaurant, the cafe is located on the mezzanine floor.
In my opinion it is an unmissable tour!",0.11249999999999999,5,ChIJCQAAWFNazpQRTZoCB_4lYcA,1,Positivo,1999
Vista Café,"Artisan coffee shop, with own production.
Average prices, but worth what you get. A grilled cheese bread with cheese (which is the best I've ever had) costs R$12. We spent R$79 on breakfast for two. It is located at MAC USP, in Ibiraquera Park. The space is huge, a beautiful outdoor area, with direct views of the Ibira River! The interior is very spacious too, with a very cool decor. Wonderful service.",0.4254545454545454,3,ChIJCQAAWFNazpQRTZoCB_4lYcA,1,Positivo,2000
Vista Café,"Very disappointed. The cafe is beautiful, the window is eye-catching, the comments are excellent but the cashier was handling money and right after that she took two cheese breads with her own hands without washing them, not even sanitizing them with alcohol… detail: - without gloves.
If that's the case in the eyes of customers, I don't even want to imagine what things are like behind the counter.
I suggest that the owners and those responsible for the establishment search the cameras and check what I am saying to guide the employee regarding hygiene.",0.2229591836734694,1,ChIJCQAAWFNazpQRTZoCB_4lYcA,1,Positivo,2001
Vista Café,"Stylish cafe, in a pleasant environment to be. Very spacious, with lots of furniture (sofas, armchairs, tables), great for reading and relaxing. Good service. Great products and the price is medium to expensive.",0.46190476190476193,5,ChIJCQAAWFNazpQRTZoCB_4lYcA,1,Positivo,2002
Vista Café,"The cafe is on the mezzanine of the museum building, beautiful architecture, spacious, beautiful and pleasant environment. Attentive and polite service.
I tried an Italian soda and a cheese bread, both very tasty.",0.5055555555555555,5,ChIJCQAAWFNazpQRTZoCB_4lYcA,1,Positivo,2003
Kopenhagen Cafeteria,Ok,0.5,5,ChIJcZbjn9VZzpQRFSUcBEhHY_s,1,Positivo,2004
Kopenhagen Cafeteria,Ok,0.5,5,ChIJcZbjn9VZzpQRFSUcBEhHY_s,1,Positivo,2005
Kopenhagen Cafeteria,"quick service, friendly staff, the store is quite small with only 2 tables, there was no place available to sit and have a coffee",0.17166666666666666,4,ChIJcZbjn9VZzpQRFSUcBEhHY_s,1,Positivo,2006
Kopenhagen Cafeteria,"Little emphasis is given to coffee. There isn't a wide variety of ways to serve it. The strong point of the house are the traditional Kopenhagen chocolates, with a good variety of products on offer. Prices as usual are somewhat high. But the quality remains the same, very good!",0.1950925925925926,3,ChIJcZbjn9VZzpQRFSUcBEhHY_s,1,Positivo,2007
Kopenhagen Cafeteria,"Fast service, well-brewed coffee and great quality chocolates. Lacks promotions.",0.5,1,ChIJcZbjn9VZzpQRFSUcBEhHY_s,1,Positivo,2008
Kopenhagen Cafeteria,A very pleasant atmosphere. .light up the store,0.9533333333333333,5,ChIJcZbjn9VZzpQRFSUcBEhHY_s,1,Positivo,2009
Kopenhagen Cafeteria,"I went to this store at the end of 2020 and today, 01/09/21, I returned to have a coffee and buy some chocolates.

It is unfortunate that a franchise of this size, in this place, has such poor service.

I look for other stores to go to, but I won't go back to this one.",-0.205,3,ChIJcZbjn9VZzpQRFSUcBEhHY_s,-1,Negativo,2010
Kopenhagen Cafeteria,"I go almost daily. The service there is great. Coffee well taken, the attendants are a friendliness apart. I love them all. I even understand those who complain about the lack of a place to sit, but I don't agree that this is a reason for a low grade. If you put more tables, nobody passes. As it is, it's great. My kopenhagen from the heart. ♥️",0.43333333333333335,5,ChIJcZbjn9VZzpQRFSUcBEhHY_s,1,Positivo,2011
Nostro Gelato Factory,Show,0.0,4,ChIJoU3JAmNezpQRI-2wOMJPEY0,0,Neutro,2012
Nostro Gelato Factory,"Dishonesty is the right word to rate the ice cream maker.

You pay for ice cream, and you get half.

If I had looked at the reviews for the place, I would not have consumed it.",0.05952380952380952,4,ChIJoU3JAmNezpQRI-2wOMJPEY0,1,Positivo,2013
Nostro Gelato Factory,"You can park on the street!

Simple ice cream parlor with delicious ice cream and gelato! I recommend!

There's root ice cream per kilo or gelato! The crunchy gelato is one of the best I've had!

It was so tasty that we ate it quickly and didn't take a picture of what we bought!

There are tables inside and outside!",0.4833333333333333,5,ChIJoU3JAmNezpQRI-2wOMJPEY0,1,Positivo,2014
Nostro Gelato Factory,"I had an excellent experience at this establishment. The service was courteous and the variety and quality of gelato is great. I tasted the tangerine and red fruit sorbets, highlighting the natural flavor of both in which the fruits are very apparent. I recommend.",0.42750000000000005,5,ChIJoU3JAmNezpQRI-2wOMJPEY0,1,Positivo,2015
Nostro Gelato Factory,Unique ice cream! Sweetens the soul and refreshes the heart! Even more so with Marcelo so nice that he does everything with so much affection and dedication!!!🍦🍧🍨,0.519140625,5,ChIJoU3JAmNezpQRI-2wOMJPEY0,1,Positivo,2016
Nostro Gelato Factory,"The ice cream parlor has 02 types of products, 01 of which are mass ice creams and another type called 'Gelato'. I tried the Gelato and chose the flavors of Dulce de Leche and Gianduia, both delicious. Depending on the movement (lunch time), there are not many tables to sit, but the service is fast.",0.31666666666666665,5,ChIJoU3JAmNezpQRI-2wOMJPEY0,1,Positivo,2017
Nostro Gelato Factory,"I really liked the property. I recommended it to acquaintances and my family and I went often. However today I had the unpleasant situation of finding a hair while eating the ice cream, when paying we commented in low volume (because it was full) with the owner, who was always polite with us, but at that moment it seemed like someone else. First he ignored us when we spoke the first time, then he said several times that it was ours, 'it could only be ours'.

He didn't even try to find out when we commented that he wasn't even the color and size of our hair. And despite not having charged for the ice cream, in addition to being rude, he didn't even apologize, a 'I'm sorry', nothing, we left looking like we were acting in bad faith. We didn't charge him and I was going to pay anyway, but the hair-eating situation was bad and the customer service managed to be even worse.

I felt unprepared in this regard. Our intention was just to warn him to investigate and avoid it in the future, but I left feeling bad and even though it could be something punctual, I don't want to run the risk of going through that discomfort again.",-0.13888888888888887,5,ChIJoU3JAmNezpQRI-2wOMJPEY0,-1,Negativo,2018
Nostro Gelato Factory,"The ice cream here is simply spectacular!! A huge variety of flavors and all very good!
Cream cheese ice cream is our favorite!",0.7406250000000001,5,ChIJoU3JAmNezpQRI-2wOMJPEY0,1,Positivo,2019
Tea Station,"The business is below street level and had the smell of a sewer. Whenever a person went to the toilet, the place would smell like the toilet. It also seems the owner spends more time responding to Google reviews than he does putting care into and checking details of his business.",0.14444444444444446,5,ChIJ1ZdSDqhQzpQRjD3UNE98Z3Y,1,Positivo,2020
Tea Station,"Cool atmosphere.
Thailand icecream is delicious!
Bubble tea too...the best in region!
Large visited by youngers.",0.6410714285714286,5,ChIJ1ZdSDqhQzpQRjD3UNE98Z3Y,1,Positivo,2021
