restaurante,place_id,username,rating,comentario,date
Tea Station,ChIJA5oTV6hZzpQRX9jZ7DsK04U,Lucas Markarian,5,"Cool atmosphere.
Thailand icecream is delicious!
Bubble tea too...the best in region!
Large visited by youngers.",3 years ago
Tea Station,ChIJA5oTV6hZzpQRX9jZ7DsK04U,Taylor Boosmann,4,"Great place to charge your phone and get on the WiFi while you enjoy a bubble tea, but I’d skip the food. I got the salmon sushi sandwich, and thought it had way too much mayonnaise.",3 years ago
Tea Station,ChIJA5oTV6hZzpQRX9jZ7DsK04U,Gloria P,3,"Their bubble tea is ok. Not as good as the real one. A bit expensive too.
*in response to your question, I""ll point some reasons:
1) It should be less sweet
2) the tapioca pearls are smaller and not as chewy as the ones I""ve tried.
3) the matcha one was way too artificial.",a year ago
Tea Station,ChIJA5oTV6hZzpQRX9jZ7DsK04U,Joe Fukuhara,5,"Tea Station is awesome!

If you got no time to breath but you want to drink a bubble drink, go to Tea Station Express across the street. Otherwise, sit down, relax and enjoy your cold drink in this cool environment hidden underground.

The walls are covered with post-its from clients, so while relaxing you can share some ideas or just leave your art for others to ser.

Service is great and everything is clean and organized.

2 thumbs up!",3 years ago
Tea Station,ChIJA5oTV6hZzpQRX9jZ7DsK04U,sue J,3,"Soooo sweet
I wish it was a little less sweet.
And the blueberry bubble tea was an artificial taste.",4 years ago
Tea Station,ChIJA5oTV6hZzpQRX9jZ7DsK04U,Liu Haodong,5,One of oldest tea houses of the area. Friendly staff and a lot of options of tea,5 months ago
Tea Station,ChIJA5oTV6hZzpQRX9jZ7DsK04U,Martin Jakubek,4,"The entrance is down the stairs, you have to consult the menu at the first bar and place your order there, then take the note the other bar at the back of the place. They have various typea of bubble tea, also types with milk. Price from 10rs to 17rs, you can add flavors or tapioca balls extra. On the walls there are hundreds of post it notes, you can leave a message or comment. There""s kpop music playing on the background which gives you a better Asian feel😀",4 years ago
Ponto de Brigadeiro Doceria - Brigadeiros Gourmet,ChIJCQAAWFNazpQRTZoCB_4lYcA,Ruben van S,5,Amazing quality coffee in this tiny Brigadeiro store!,3 weeks ago
Ponto de Brigadeiro Doceria - Brigadeiros Gourmet,ChIJCQAAWFNazpQRTZoCB_4lYcA,Emerson Nishiyama,4,"Nothing amazing, but I liked the cake. Tailored sweetness. I just think the dough could be more moist, I thought it was a little dry. But the taste was delicious. I took the Belgian bitter chocolate and my sister the Caramelo & Flor de sal.
I thought the price was reasonable...even more so after one I went to see, also in the Campo Belo region, where they charged me R$10.00 for a miniature.

The Cakes cost R$16.00 each and I even ordered an espresso, which I don't know the price. I know that the total came to R$40.00.",11 months ago
Ponto de Brigadeiro Doceria - Brigadeiros Gourmet,ChIJCQAAWFNazpQRTZoCB_4lYcA,Luiza Madi,5,"I never ordered brigadeiros, only cakes, and I love them!
It's very difficult to find a place that produces this quality of cakes! I ordered a pistachio cake and it was a big hit with the family, then we ordered the salted caramel cake, which was amazing!
The price may seem steep, but the professionalism and quality of the ingredients make up for it! here we always order on special occasions.",a year ago
Ponto de Brigadeiro Doceria - Brigadeiros Gourmet,ChIJCQAAWFNazpQRTZoCB_4lYcA,Aline Nakao,5,"I've known them for almost 9 years, they were the gourmet brigadiers at my son's party... Today my new passion is pistachio cake 😍😍😍",3 weeks ago
Ponto de Brigadeiro Doceria - Brigadeiros Gourmet,ChIJCQAAWFNazpQRTZoCB_4lYcA,Luís Felipe De Podestá,3,"The pistachio cake is without a doubt the best I've ever had, but if you order it, prepare for a scare, the piece is super small and costs 22 reais. Despite being good, I don't think this price is fair to consumers. I don't ask anymore",a year ago
Ponto de Brigadeiro Doceria - Brigadeiros Gourmet,ChIJCQAAWFNazpQRTZoCB_4lYcA,Luciana,1,"I didn't like the cake. I found it super dry.
The brigadier I found quite normal. Service super dry like cake. The guy who was in attendance, I told him it was my first time there, didn't even make a point of knowing if I liked it anyway. Wouldn't go back.",6 months ago
Ponto de Brigadeiro Doceria - Brigadeiros Gourmet,ChIJCQAAWFNazpQRTZoCB_4lYcA,Arthur Barbosa,5,"Taking into account my gastronomic experiences around the world, I have never eaten sweets and cakes so delicious. The service, in a subtle, polite and very helpful way, boosts the pleasure and desire to return to the place. Simply thank you!",6 months ago
Ponto de Brigadeiro Doceria - Brigadeiros Gourmet,ChIJCQAAWFNazpQRTZoCB_4lYcA,Ana Schaeffs,5,"Very tasty all the products they have to sell. The place is small and you can't go in big groups, but the sweets are delicious. We also love the pistachio cake, we've ordered it several times - it's simply divine. It costs around 120 reais (the big one is about 800g I think) plus 35 reais for the additional pistachio paste / syrup - which is VERY worth buying.",3 years ago
Cristallo Oscar Freire,ChIJcZbjn9VZzpQRFSUcBEhHY_s,Cesare Buffa,5,An excellent Italian style pastry and coffee shop with a very pleasant Brazilian atmosphere. Clean and very fine sweets. Special thanks to Ms. Cida.,a year ago
Cristallo Oscar Freire,ChIJcZbjn9VZzpQRFSUcBEhHY_s,Pepê p,5,"A nice and small bakery/café in Oscar Freire. A bit expensive, but this is an expensive street, so you can also expect to get what you pay for. Good selection off cakes and small Brazilian sweats (brigadeiro). A pitt stop here, from the fashion shopping, is highly recommend.",4 years ago
Cristallo Oscar Freire,ChIJcZbjn9VZzpQRFSUcBEhHY_s,Paul Ayscough,4,"It""s a sweet, small, chic coffee shop. Great place to people watch",2 years ago
Cristallo Oscar Freire,ChIJcZbjn9VZzpQRFSUcBEhHY_s,Igor Soares Leite,3,"Amazing place. But, customers care should be better.",3 years ago
Cristallo Oscar Freire,ChIJcZbjn9VZzpQRFSUcBEhHY_s,Elé,1,"Bad ice cream. No taste, very sweet, with cristal ice pieces",5 years ago
Cristallo Oscar Freire,ChIJcZbjn9VZzpQRFSUcBEhHY_s,Ita Ibrahim,5,Good coffee Nice view,4 years ago
Cristallo Oscar Freire,ChIJcZbjn9VZzpQRFSUcBEhHY_s,BdM,3,Things can be really slow here...,5 years ago
Cristallo Oscar Freire,ChIJcZbjn9VZzpQRFSUcBEhHY_s,Julio Brito,5,Show,4 years ago
Marie Marie Bakery,ChIJoU3JAmNezpQRI-2wOMJPEY0,Douglas Dias,4,"Little, but is a cool place to know and to prove different bakery options",10 months ago
Marie Marie Bakery,ChIJoU3JAmNezpQRI-2wOMJPEY0,Marcello Camurati,4,"Very good place, good looking coffee shop, the bakery is very good also, the only bad this is the parking space the rest is good",5 years ago
Marie Marie Bakery,ChIJoU3JAmNezpQRI-2wOMJPEY0,Aroldo Trotti,5,I love it. In this place I am feel in the another country. France coffee,3 years ago
Marie Marie Bakery,ChIJoU3JAmNezpQRI-2wOMJPEY0,Toni Martin,5,Cosy place. Nice atmosphere. Very hipster!,3 years ago
Marie Marie Bakery,ChIJoU3JAmNezpQRI-2wOMJPEY0,Eunira Silva,5,"Great ambiance, gourmet food!",2 years ago
Marie Marie Bakery,ChIJoU3JAmNezpQRI-2wOMJPEY0,Alberto Hulmann Cintra,5,This bakery is amazing,a year ago
Marie Marie Bakery,ChIJoU3JAmNezpQRI-2wOMJPEY0,Dalton Oliveira,5,The right place for a family meeting,3 years ago
Marie Marie Bakery,ChIJoU3JAmNezpQRI-2wOMJPEY0,Ricardo-Rose Alvarenga,5,Top,3 years ago
Pudin Shape,ChIJ1ZdSDqhQzpQRjD3UNE98Z3Y,Ana Paula Fernandes,5,"Super quiet and cozy place. Ideal for a coffee or that afternoon sweetie.
We ordered the Milk Pudding and the Pistachio and Belgian Chocolate minis. All tasty. I'll be back to try more 🍮☕",a year ago
Pudin Shape,ChIJ1ZdSDqhQzpQRjD3UNE98Z3Y,Flavio Almeida,5,"Many complaining about the 11/12 Reais price for the individual pudding, some people are used to Grandma's Pudding which used wheat flour, Maizena, cabbage lol etc... to increase the size of the pudding, folks: Gourmet Pudding is a lot of work for he arrives at the TOP point, stop crying and he will do it, and don't see if he can reach the point of the store, crying",3 months ago
Pudin Shape,ChIJ1ZdSDqhQzpQRjD3UNE98Z3Y,Marcia Cobar,5,"What delicious puddings!!!

I tried the traditional vanilla and pistachio accompanied by a little coffee with milk.

All very tasty, in a peaceful and welcoming environment. Service is also very good!",3 years ago
Pudin Shape,ChIJ1ZdSDqhQzpQRjD3UNE98Z3Y,Claudia Andrea Casals Iglesias Lima,4,"The pudding is great, but despite Google Maps stating that the place is accessible, unfortunately it is not.",2 months ago
Pudin Shape,ChIJ1ZdSDqhQzpQRjD3UNE98Z3Y,Fernanda Tottero,5,"I enjoyed the experience, I tasted more than one pudding option and found everything very delicate and tasty. I recommend a visit, it is a calm and minimalist atmosphere on this street that is a favorite of Moema.",5 months ago
Pudin Shape,ChIJ1ZdSDqhQzpQRjD3UNE98Z3Y,Bia Sales,5,Best pudding in São Paulo! The place is charming and their vanilla pudding is perfect.,3 weeks ago
Pudin Shape,ChIJ1ZdSDqhQzpQRjD3UNE98Z3Y,Ton Fernandes,4,"The space is well decorated, I like places with a well-defined proposal. Service ok. The vanilla pudding, the most traditional of the house, is tasty, but the piece served is very small, it's really just a tasting with the value of a real slice.",5 years ago
Pudin Shape,ChIJ1ZdSDqhQzpQRjD3UNE98Z3Y,Anita Gouveia,4,"This review is from Filipe Bistro which is nearby. I couldn't change. A nice place, with good service and tasty dishes. I ordered the Chef's Menu: Starter: codfish croquette, main course: shrimp risotto with fava beans and saffron, dessert: cocada, with cinnamon ice cream. R$89. Very good. The photo is of the dessert.",3 years ago
Nespresso Boutique,ChIJAQDMvNVZzpQRrwqLrcpWOe4,Justin Wong,5,"Friendly staff. There""s an Expresso bar. And a recycling collection for the used pods.",2 months ago
Nespresso Boutique,ChIJAQDMvNVZzpQRrwqLrcpWOe4,"Paula O"" Neill Guedes",5,"Well when you Nespresso coffee where else would you go 😂

I literally been checking every shop and couldn""t find so I had to go to the official shop.

Staff were great, nothing to complain...

It""s also a great Street for shopping",7 months ago
Nespresso Boutique,ChIJAQDMvNVZzpQRrwqLrcpWOe4,Cintia Silva,5,"I’m a Nespresso Lover worldwide and after having an
AH-MAZING experience with Wagner at Nespresso Oscar Freire ___Sao Paolo, I had to show up here to say this gentleman offers the most caring, professional, genuine Customer Care EVER!!!!______Never had this experience in any other Nespresso Store before, being a Nespresso Member for 14 years. Nespresso please send this Scholar to your headquarters in United States to provide customer service training to the rest of your Associates nationwide. Wagner applies the Company’s Core Value beautifully with ever customer he interacts with. I would love to experience this caring customer service in all the stores I stop by._________CS",a year ago
Nespresso Boutique,ChIJAQDMvNVZzpQRrwqLrcpWOe4,Renata Diniz,5,"Great selection of coffees, sometimes coffee based drinks are served too. I generally prefer to go to the store and buy things personally than buying pods at home due to the pleasant environment.",3 years ago
