position,title,place_id,data_id,data_cid,rating,reviews,price,type,address,latitude,longitude,open_state,description,thumbnail
4,La Tartine,ChIJl7tLSjJYzpQRPOoDvMsb_jE,0x94ce58324a4bbb97:0x31fe1bcbbc03ea3c,3602347313789659708,4.6,1371.0,$$,French restaurant,"R. Fernando de Albuquerque, 267 - Consolação, São Paulo - SP, 01309-030, Brazil",-23.5532798,-46.6587223,Open ⋅ Closes 3 PM ⋅ Reopens 7 PM,"A casual French restaurant. French bistro serving salad, goat's-cheese quiche & wine in an informal setting.",https://lh5.googleusercontent.com/p/AF1QipObSPF9quOxLb6yRDbMnJdK4Zf2fcptIO0ZqCTm=w80-h106-k-no
5,Don Pepe Di Napoli,ChIJbbxXCwZazpQRos6wWb9YtgM,0x94ce5a060b57bc6d:0x3b658bf59b0cea2,267498806741880482,4.4,3071.0,$$,Italian restaurant,"Alameda dos Arapanés, 955 - Moema, São Paulo - SP, 04524-002, Brazil",-23.6058048,-46.6660705,Opens soon ⋅ 12 PM,Traditional Italian cooking & decor. A charming Italian cantina with classic decor serving various pastas & sauces.,https://lh5.googleusercontent.com/p/AF1QipMwLoa-ZJiOdocJo3t5VDDJCWVdfMP-FaupfzGT=w163-h92-k-no
10,Chou,ChIJfd4igJ5XzpQR54HJopmj5_E,0x94ce579e8022de7d:0xf1e7a399a2c981e7,17431080763017232871,4.4,668.0,$$$,Restaurant,"R. Mateus Grou, 345 - Pinheiros, São Paulo - SP, 05415-050, Brazil",-23.5632289,-46.6852843,Closed ⋅ Opens 1 PM,"A cozy restaurant with an extensive menu. An eatery in a magical setting behind a historic home, serving creative dishes with artisanal bread.",https://lh5.googleusercontent.com/p/AF1QipOUJ3Nrfwzr3GekJ9pEeYYOqSdTULd1FbwkTE-7=w138-h92-k-no
12,La Casserole,ChIJTXcW6EVYzpQRmnvvFlqPkO4,0x94ce5845e816774d:0xee908f5a16ef7b9a,17190397394767805338,4.5,1283.0,$$$,French restaurant,"Largo do Arouche, 346 - República, São Paulo - SP, 01219-010, Brazil",-23.5410792,-46.6457022,Closed ⋅ Opens 12:30 PM,"French bistro with a cozy setting. Classic French dishes with a modern twist, plus wine, served in a bistro with a cozy atmosphere.",https://lh5.googleusercontent.com/p/AF1QipMXDN9EuKK7_qRP2tr4c0oFjEhIE3hne0QLQ6If=w163-h92-k-no
15,Trattoria Tavolino Higienópolis,ChIJeaoQNzdYzpQRdnYt12jQR9c,0x94ce58373710aa79:0xd747d068d72d7676,15512596590206219894,4.6,641.0,$$$,Italian restaurant,"R. Alagoas, 124 - Higienópolis, São Paulo - SP, 04212-000, Brazil",-23.5474668,-46.6555969,Open ⋅ Closes 12 AM,,https://lh5.googleusercontent.com/p/AF1QipPLi_UTmoWbXJ6teiAZbPUTdFLmhDXyYffFYWNx=w163-h92-k-no
17,Cantina C...Que Sabe!,ChIJJ28FXLFZzpQROuX14F3fFL0,0x94ce59b15c056f27:0xbd14df5de0f5e53a,13624760367001756986,4.5,6489.0,$$$,Italian restaurant,"R. Rui Barbosa, 192 - Bela Vista, São Paulo - SP, 01326-010, Brazil",-23.5571753,-46.6458657,Opens soon ⋅ 12 PM,"Italian cantina with a festive vibe. This spot offers pasta, meat, wine, music & cozy décor in the heart of an Italian neighborhood.",https://lh5.googleusercontent.com/p/AF1QipOQhMQmPw7MprLuDIKEHFYS3iSuYnEg6LM6JyfO=w122-h92-k-no
19,Canaille,ChIJlYIKvYNXzpQRNSrMqDuTGV4,0x94ce5783bd0a8295:0x5e19933ba8cc2a35,6780612598427298357,4.4,1146.0,$$,Bistro,"R. Cristiano Viana, 390 - Cerqueira César, São Paulo - SP, 05411-000, Brazil",-23.5592902,-46.676936,Closed ⋅ Opens 12:30 PM,"A gourmet gastropub with live music. A trendy, sophisticated bar with acoustic guitar, jazz groups & a varied French menu.",https://lh5.googleusercontent.com/p/AF1QipOUy_6NCcQqj_nQY2vSeLxPoM_o7OgUSIgu92vB=w80-h106-k-no
20,Vinarium Antica Trattoria,ChIJR2yW-9BZzpQR4bWQ9bABPQI,0x94ce59d0fb966c47:0x23d01b0f590b5e1,161287021200979425,4.5,327.0,,Italian restaurant,"Alameda Lorena, 1214 - Jardim Paulista, São Paulo - SP, 01424-004, Brazil",-23.5656723,-46.6636491,Opens soon ⋅ 12 PM,,https://lh5.googleusercontent.com/p/AF1QipOD-BDRpa7no9PzlW-w0kPjPI6K5QJdkiQ3E8rC=w163-h92-k-no
1,Santo Colomba,ChIJu8kwLMJZzpQRtPmVm0gfyFA,0x94ce59c22c30c9bb:0x50c81f489b95f9b4,5820936915084769716,4.7,503.0,,Restaurant,"Flat Lorena, Alameda Lorena, 1157 - Jardim Paulista, São Paulo - SP, 01410-030, Brazil",-23.5663389,-46.6636896,Opens soon ⋅ 12 PM,"A classic Italian restaurant & piano bar. A simple, classic restaurant & piano bar serving traditional Italian fare, including pasta dishes.",https://lh5.googleusercontent.com/p/AF1QipOK25qulof6mXynwfRDBLyORHO8yMjYAyCUWxLb=w80-h99-k-no
2,Cantina Luna Di Capri,ChIJh1xZBExYzpQRp5AdpCD_lhE,0x94ce584c04595c87:0x1196ff20a41d90a7,1267480860808810663,4.6,2137.0,$$,Italian restaurant,"Rua Martinho Prado, 187 - Bela Vista, São Paulo - SP, 01306-040, Brazil",-23.5503583,-46.6461367,Opens soon ⋅ 12 PM,"Traditional & colorful Italian cantina. Traditional Italian restaurant serving pasta & meat in a simple, colorful & relaxed setting.",https://lh5.googleusercontent.com/p/AF1QipM9xpM-wadfrc1iZ8Tpu1qa3VBCwinM94DGfEJj=w189-h92-k-no
5,Tatini Restaurante,ChIJBYUqWcRZzpQRtY1RI-6N7HQ,0x94ce59c4592a8505:0x74ec8dee23518db5,8425265056837635509,4.7,1711.0,$$$,Restaurant,"R. Batataes, 558 - Jardim Paulista, São Paulo - SP, 01423-010, Brazil",-23.5691919,-46.65799,Opens soon ⋅ 12 PM,"Classic food & family tradition. A traditional Italian family restaurant with delivery service, serving classic dishes.",https://lh5.googleusercontent.com/p/AF1QipPDTLW3E77cepndug-5B7T8R7z44DTCUzC3eOUh=w122-h92-k-no
7,Sevillano Bistrô,ChIJNf1Ot9pZzpQREHK4fGAz1YI,0x94ce59dab74efd35:0x82d533607cb87210,9427497884472341008,4.5,501.0,$$,Spanish restaurant,"Alameda Lorena, 871 - Jardins, São Paulo - SP, 01424-005, Brazil",-23.5680463,-46.6614481,Opens soon ⋅ 12 PM,"Tapas & paella with a Spanish vibe. A romantic, Seville-themed restaurant with a contemporary Spanish menu & wine list.",https://lh5.googleusercontent.com/p/AF1QipNXvTl0efRWkoE7l9-b1Z1-rQFoPGSR2UTy6USl=w122-h92-k-no
8,Zena Cucina,ChIJ0Vwi92dXzpQRQW2guZ3v3PY,0x94ce5767f7225cd1:0xf6dcef9db9a06d41,17788356088909819201,4.5,1609.0,,Italian restaurant,"Rua Peixoto Gomide, 1901 - Jardins, São Paulo - SP, 01409-003, Brazil",-23.5680561,-46.6641273,Opens soon ⋅ 12 PM,"Fine Italian restaurant & coffee shop. Italian Bistro with outdoor area serving à-la-carte specials with cold cuts, delicacies & coffee.",https://lh5.googleusercontent.com/p/AF1QipNo60p1bZ2bY3AcvJkgLUP07cj-RVWgVBWwqohz=w80-h106-k-no
13,La Penisola Do Cabral (Cantina do Cabral),ChIJxc1IqrRZzpQRKceiKD_GzvI,0x94ce59b4aa48cdc5:0xf2cec63f28a2c729,17496139576947951401,4.6,1211.0,$$,Italian restaurant,"R. Santo Antônio, 870 - Bela Vista, São Paulo - SP, 01314-001, Brazil",-23.5526415,-46.6471907,Opens soon ⋅ 12 PM,"A simple Italian restaurant. A small Italian cantina offering various entrees & dishes in a simple, family-friendly setting.",https://lh5.googleusercontent.com/p/AF1QipONuaj6V4QcKxbetHgC88fqu7ALeITWa8hYZwgf=w122-h92-k-no
16,Jardim de Napoli,ChIJ55r5YDlYzpQR4FRMH5vzO4I,0x94ce583960f99ae7:0x823bf39b1f4c54e0,9384362096127136992,4.7,3901.0,$$$,Italian restaurant,"R. Martinico Prado, 463 - Vila Buarque, São Paulo - SP, 01224-010, Brazil",-23.5428499,-46.6558263,Open ⋅ Closes 11 PM,"Italian fare & cantina-style décor. Fresh pasta, pizza & polpettone alla parmigiana in an Italian restaurant with classic cantina décor.",https://lh5.googleusercontent.com/p/AF1QipNe5Fdl2xsGu3kDmIdo0uI_7AEGSpesAtNw0z9T=w137-h92-k-no
20,Vicoboim,ChIJ41-0tWpZzpQRKcIcnCjT9fc,0x94ce596ab5b45fe3:0xf7f5d3289c1cc229,17867419268033593897,4.7,211.0,,Italian restaurant,"Praça Vilaboim, 77 - Consolação, São Paulo - SP, 01242-000, Brazil",-23.5446692,-46.6606894,Opens soon ⋅ 12 PM,,https://lh5.googleusercontent.com/p/AF1QipNpjOhr3ZaVcVcN_aLgB3qCL6gbO1l9_hkj_IPA=w80-h106-k-no
7,Tartuferia San Paolo - Oscar Freire,ChIJvdA6ndBZzpQR4rCkJj0MjcI,0x94ce59d09d3ad0bd:0xc28d0c3d26a4b0e2,14018874671855087842,4.4,1200.0,$$$,Italian restaurant,"R. Oscar Freire, 155 - Jardim Paulista, São Paulo - SP, 01426-001, Brazil",-23.5677985,-46.6639094,Opens soon ⋅ 12 PM,,https://lh5.googleusercontent.com/p/AF1QipOX5m6H9S1n-EesQBellcNGs5svbwhMlU4Ixhh5=w137-h92-k-no
11,PASTA NOSTRA RISTORANTE,ChIJSXI2nolZzpQRlNnOy4x6QV4,0x94ce59899e367249:0x5e417a8ccbced994,6791844458184759700,4.5,1732.0,$$,Italian restaurant,"R. Joaquim Távora, 1355 - Vila Mariana, São Paulo - SP, 04015-002, Brazil",-23.5877713,-46.6453686,Opens soon ⋅ 12 PM,"A cozy spot for refined Italian cuisine. An elegant, rustic Italian restaurant serving a diverse menu of eye-catching meat & seafood dishes.",https://lh5.googleusercontent.com/p/AF1QipNvnvK5p_NyaDMokom-fBWkX8W4s9WwoTzobOtD=w80-h106-k-no
12,Jamile,ChIJT7RhLbFZzpQRMzYbOGs6jH0,0x94ce59b12d61b44f:0x7d8c3a6b381b3633,9046669983657702963,4.5,2382.0,$$$,Eclectic restaurant,"R. Treze de Maio, 647 - Bela Vista, São Paulo - SP, 01327-000, Brazil",-23.5588356,-46.6462638,Opens soon ⋅ 12 PM,"A hip spot for Brazilian food. Brazilian food with a gourmet touch, drinks & a wine list in a modern setting with an open kitchen.",https://lh5.googleusercontent.com/p/AF1QipMf44OkKsORqNZVKV02NInL3yhOpFkvT43VAFtO=w137-h92-k-no
13,Restaurant Trebbiano,ChIJtx9i8MdZzpQRJnnadwLrJi4,0x94ce59c7f0621fb7:0x2e26eb0277da7926,3325603770692958502,4.6,182.0,,Mediterranean restaurant,"Alameda Campinas, 266 - Jardim Paulista, São Paulo - SP, 01404-000, Brazil",-23.5642641,-46.651856,Closed ⋅ Opens 1 PM,"Traditional Italian cuisine. An à-la-carte Italian restaurant serving wine in a cozy, elegant space in a hotel.",https://lh5.googleusercontent.com/p/AF1QipOIZHtX_Gi38QJLjaEaOGR4G6AM4r6R-AO25rem=w142-h92-k-no
15,Consentido Culinária Espanhola(São Paulo),ChIJA4NOEy9ZzpQRmZOfnKT2wpM,0x94ce592f134e8303:0x93c2f6a49c9f9399,10647343655920047001,4.9,137.0,,Restaurant,"Alameda Campinas, 1061 - Jardim Paulista, São Paulo - SP, 01404-001, Brazil",-23.5697866,-46.6568089,Opens soon ⋅ 12 PM,,https://lh5.googleusercontent.com/p/AF1QipMoBHi0yJXbD8_sxK7NPZhlFwFFJ0VjVNuzoUUH=w138-h92-k-no
17,Restaurante Aizomê,ChIJnQHvlsBZzpQR-Cs5hNYt3xo,0x94ce59c096ef019d:0x1adf2dd684392bf8,1936316764157193208,4.6,799.0,$$$,Japanese restaurant,"Alameda Fernão Cardim, 39 - Jardim Paulista, São Paulo - SP, 01403-020, Brazil",-23.5699279,-46.6520449,Open ⋅ Closes 2:30 PM ⋅ Reopens 6 PM,"Japanese restaurant with tasting menu. An elegant, discreet spot serving elaborate dishes with traditional Japanese refinement.",https://lh5.googleusercontent.com/p/AF1QipNMJYwgBy2wSz3fxdTyUVF2wZLE28ZKTVDxiN8l=w80-h106-k-no
19,Villa San Pietro,ChIJ2QwRB9RZzpQRHgjR2rYkldU,0x94ce59d407110cd9:0xd59524b6dad1081e,15390247669382318110,4.6,702.0,,Restaurant,"R. Augusta, 2542 - Jardim Paulista, São Paulo - SP, 01413-100, Brazil",-23.5633538,-46.6658811,Open ⋅ Closes 11 PM,,https://lh5.googleusercontent.com/p/AF1QipPUnWfEOTJhyHAGKeF0TQ_m9ZNQRShPNqqY458h=w122-h92-k-no
20,Empório Roperto,ChIJl73IMrFZzpQRXwJw003DfUQ,0x94ce59b132c8bd97:0x447dc34dd370025f,4935315505695162975,4.4,5346.0,$$$,Restaurant,"R. Treze de Maio, 634 - Bela Vista, São Paulo - SP, 01327-000, Brazil",-23.5587913,-46.6466368,Open ⋅ Closes 12 AM,A traditional Italian restaurant. This lively spot offers traditional dishes made for sharing in a pleasant setting with live music.,https://lh5.googleusercontent.com/p/AF1QipOwfrpk06i4TbRdla28x8nBAfikMDVHTnwSbjpL=w122-h92-k-no
11,Restaurante Tantra,ChIJ0ROldk9XzpQREHkyPLmV-WY,0x94ce574f76a513d1:0x66f995b93c327910,7420126483881031952,4.4,2463.0,$$$,Asian restaurant,"R. Chilon, 364 - Vila Olímpia, São Paulo - SP, 04552-030, Brazil",-23.5941316,-46.6829256,Opens soon ⋅ 12 pm,"Mongolian food, feng shui & exotic menu. Exotic Mongolian food, including ostrich & wild boar, in a spot decorated with feng shui techniques.",https://lh5.googleusercontent.com/p/AF1QipMiUIYGVrWFaXRuFTo_XzRKaU7sATv-AEvbGIS4=w163-h92-k-no
12,TONTONI TRATTORIA,ChIJKRq67R1ZzpQRjqUqXq_KYYY,0x94ce591dedba1a29:0x8661caaf5e2aa58e,9683243528371217806,4.5,299.0,,Italian restaurant,"Alameda Joaquim Eugênio de Lima, 1537 - Jardins, São Paulo - SP, 01403-003, Brazil",-23.5731065,-46.6576978,Opens soon ⋅ 12 pm,,https://lh5.googleusercontent.com/p/AF1QipNemA06o9Q8IIMWTK9gEWXn0wKWp138jYdL17kf=w138-h92-k-no
13,Pobre Juan - Cidade Jardim,ChIJ3SrjV1BXzpQRkwrKwVJPjOM,0x94ce575057e32add:0xe38c4f52c1ca0a93,16396567560206289555,4.6,1350.0,$$$$,Argentinian restaurant,"Shopping Cidade Jardim -3o Piso, Av. Magalhães de Castro, 12000 - Pinheiros, São Paulo - SP, 05502-001, Brazil",-23.5999667,-46.6975167,Opens soon ⋅ 12 pm,,https://lh5.googleusercontent.com/p/AF1QipM4pnhHIKdSdDAsWgCQuE0CEHPjkyhFYby9Dnsc=w163-h92-k-no
20,Abbraccio Cucina Italiana,ChIJu9a87ilczpQRJbIooxlf6MI,0x94ce5c29eebcd6bb:0xc2e85f19a328b225,14044580001671066149,4.5,3926.0,$$$,Restaurant,"Shopping Anália Franco, Av. Reg. Feijó, 1739 - Vila Reg. Feijó, São Paulo - SP, 03342-000, Brazil",-23.5614415,-46.5603583,Opens soon ⋅ 12 pm,,https://lh5.googleusercontent.com/p/AF1QipOIZ0g-fyHz1aKSGFt6vtAWdcqBdmKy9WoapGsn=w122-h92-k-no
3,Lassù,ChIJRaFStX_3zpQRThV2HlXqcU4,0x94cef77fb552a145:0x4e71ea551e76154e,5652556658630858062,4.6,2010.0,$$$,Restaurant,"R. Conselheiro Saraiva, 207 - Santana, São Paulo - SP, 02037-020, Brazil",-23.4987396,-46.624764,Opens soon ⋅ 12 PM,"Sleek rotating bar & Italian specialties. Italian food in a modern restaurant on the 28th floor, with a rotating bar area & expansive views.",https://lh5.googleusercontent.com/p/AF1QipM6PxidWKs9baeLuOwHVgmpXtN1279KUBfS1-3l=w116-h92-k-no
10,Graça di Napolli Pizzaria,ChIJjxdPPNP3zpQRywEbMzAkHzU,0x94cef7d33c4f178f:0x351f2430331b01cb,3827817997722649035,4.6,2072.0,$$$,Pizza restaurant,"R. Dr. César, 704 - Santana, São Paulo - SP, 02013-002, Brazil",-23.5030556,-46.6329985,Closed ⋅ Opens 6 PM,"Gourmet pizza in a cozy setting. A cozy pizzeria with brick walls & a wood-fired oven, serving gourmet pizza with unique toppings.",https://lh5.googleusercontent.com/p/AF1QipOTplmIGcEGuNWDP0oJwerVqIWpRwOsuoNhbFjp=w122-h92-k-no
13,Sargento Garcia,ChIJj0uG9EH2zpQRljuxSXlmk80,0x94cef641f4864b8f:0xcd93667949b13b96,14813296270465121174,4.7,659.0,$$$,Restaurant,"R. Padre Luciano, 154 - Jardim Franca, São Paulo - SP, 02337-080, Brazil",-23.4795982,-46.6136122,Opens soon ⋅ 12 PM,"Elegant tavern with Mediterranean food. A cozy, upscale restaurant that serves a varied menu of Mediterranean dishes, plus a kids' menu.",https://lh5.googleusercontent.com/p/AF1QipP22dzj_xXiufSZ7eSOXHVy6xFUl4OJUyZYeSGG=w138-h92-k-no
16,Macarrão da Mama,ChIJVRZt8272zpQRtRY24kV0SOE,0x94cef66ef36d1655:0xe1487445e23616b5,16233352700353713845,4.6,375.0,$$,Italian restaurant,"R. Aragão, 277 - Vila Mazzei, São Paulo - SP, 02308-000, Brazil",-23.4750385,-46.6059112,Closed ⋅ Opens 7 PM,"A traditional, rustic Italian canteen. A cozy canteen serving homemade Italian cuisine & wine, with exposed brick walls & old-world décor.",https://lh5.googleusercontent.com/p/AF1QipOEM48j69hiLQGA0IQainBS_NatP07Wl6xJVzBG=w122-h92-k-no
17,Espaço de Eventos Coco Bambu Anhembi,ChIJyd4jN-H3zpQRejRYgsPtCyk,0x94cef7e13723dec9:0x290bedc38258347a,2957719004260086906,4.7,312.0,$$$,Restaurant,"R. Domingos Fasolari, 146 - Casa Verde, São Paulo - SP, 02513-010, Brazil",-23.5127235,-46.6546041,Open ⋅ Closes 10 PM,,https://lh5.googleusercontent.com/p/AF1QipMHK0GW6_c-9MD9Yj34_v3jLg5R7l9QKv34VSq1=w80-h106-k-no
1,Andiamo,ChIJmT_jeppYzpQRWnaW6pfKBG8,0x94ce589a7ae33f99:0x6f04ca97ea96765a,7999741591941445210,4.5,1358.0,$$$,Italian restaurant,"Tv. Casalbuono, 120 - Vila Guilherme, São Paulo - SP, Brazil",-23.5141297,-46.6194872,Opens soon ⋅ 12 PM,,
3,Habañero Bar das Américas,ChIJ50x2TcX3zpQR7OuLiIfIspY,0x94cef7c54d764ce7:0x96b2c887888bebec,10858962135980698604,4.6,2481.0,$$,Mexican restaurant,"Alfredo Pujol, 1765 - Santana, São Paulo - SP, 02442-170, Brazil",-23.5031472,-46.64225,Closed ⋅ Opens 1 PM,"Mexican food in a cozy setting. A cozy, lively Mexican restaurant with food to suit Brazilian tastes, plus music & an outdoor area.",
4,Doro,ChIJCz4o_xxYzpQR0O2GQCdJg90,0x94ce581cff283e0b:0xdd8349274086edd0,15961681937266306512,4.7,721.0,$$,Italian restaurant,"R. Turiassu, 483 - Perdizes, São Paulo - SP, 05005-001, Brazil",-23.5334046,-46.6677865,Open ⋅ Closes 11:30 PM,"Italian cuisine in polished quarters. Sophisticated Italian cooking & wine offered in an intimate, elegant atmosphere.",
7,MODI,ChIJd3s5czxYzpQROJ5uKYlfTUw,0x94ce583c73397b77:0x4c4d5f89296e9e38,5498155762799517240,4.4,1769.0,$$,Italian restaurant,"R. Dr. Cândido Espinheira, 431 - Perdizes, São Paulo - SP, 05004-000, Brazil",-23.5333425,-46.6640652,Opens soon ⋅ 12 PM,,
12,Matsuya,ChIJBeYLUz72zpQRmuL0h7kC1EI,0x94cef63e530be605:0x42d402b987f4e29a,4815476897439081114,4.5,4778.0,$$,Japanese restaurant,"Av. Águas de São Pedro, 192 - Vila Pauliceia, São Paulo - SP, 02302-070, Brazil",-23.4866931,-46.6148459,Opens soon ⋅ 12 PM,"Informal, contemporary Japanese fare. A local Japanese restaurant chain serving modern & vegetarian combos à la carte & all-you-can-eat.",
15,Pizzatto Pizzaria & Trattoria,ChIJJ0K2m8v3zpQRdKkxkwPK8lw,0x94cef7cb9bb64227:0x5cf2ca039331a974,6697637712556566900,4.6,1918.0,$$,Italian restaurant,"R. Prof. Lourival Gomes Machado, 308 - Santana, São Paulo - SP, 02021-050, Brazil",-23.4951471,-46.6346791,Closed ⋅ Opens 6 PM,,
16,Restaurante Japonês - KODAI SUSHI SANTANA,ChIJ0YlcZjb2zpQRe2fgG_005bU,0x94cef636665c89d1:0xb5e534fd1be0677b,13106940552230758267,4.4,1891.0,$$,Japanese restaurant,"R. Voluntários da Pátria, 3300 - Santana, São Paulo - SP, 02402-300, Brazil",-23.4911663,-46.6258515,Opens soon ⋅ 12 PM,"Japanese food in a modest setting. A plain, casual Japanese restaurant that serves specialties with sake drinks.",
17,JAPA SUSHI E BAR,ChIJnzZwYDT2zpQR9ajDoRMkanw,0x94cef6346070369f:0x7c6a2413a1c3a8f5,8965017674971326709,4.4,345.0,$$,Japanese restaurant,"R. Francisca Júlia, 169 - Santana, São Paulo - SP, 02403-011, Brazil",-23.4942703,-46.6276157,Opens soon ⋅ 12 PM,"Sashimi & more in a cozy setting. Cozy Japanese restaurant with classic dishes like sushi, tempura & combo platters, plus sake.",
18,Pobre Juan - Higienópolis,ChIJeTz9-VBXzpQRpF6VqpfPAl0,0x94ce5750f9fd3c79:0x5d02cf97aa955ea4,6702147445789646500,4.6,1635.0,$$$$,Argentinian restaurant,"R. Itaguaba, 38 - Higienópolis, São Paulo - SP, 01233-000, Brazil",-23.5402041,-46.6635698,Opens soon ⋅ 12 PM,,
20,Sí Señor!,ChIJIQ5BstP3zpQRyiOTMsXZwV4,0x94cef7d3b2410e21:0x5ec1d9c5329323ca,6827977951050671050,4.3,4919.0,,Mexican restaurant,"R. Dr. César, 920 - Santana, São Paulo - SP, 02013-003, Brazil",-23.5032455,-46.6350914,Opens soon ⋅ 12 PM,,
3,meime pizzaria,ChIJwY4lt0b2zpQRTdNMEXmBh3Y,0x94cef646b7258ec1:0x76878179114cd34d,8540937575312708429,4.7,963.0,$$,Pizza restaurant,"R. Casa Forte, 503 - Santana, São Paulo - SP, 02336-040, Brazil",-23.4815395,-46.6179385,Closed ⋅ Opens 6 PM,"A traditional family-friendly pizzeria. A pizzeria for the whole family with traditional & dessert pizzas, plus chestnut flan.",https://lh5.googleusercontent.com/p/AF1QipP8NOJewGIjJCxN_2kNcrgh88VA-vGx8b4qxJ9j=w80-h106-k-no
5,Villa Lucco,ChIJWVxuCHX4zpQRbE7bYaPESlA,0x94cef875086e5c59:0x504ac4a361db4e6c,5785652877311299180,4.5,2803.0,$$,Italian restaurant,"R. Tito, 79 - Lapa, São Paulo - SP, 05051-100, Brazil",-23.5282894,-46.6924869,Opens soon ⋅ 12 PM,"Small piece of Italy with pizzas & more. A rustic, Italian-themed cantina with brick walls, serving wine, classic pizzas & homemade pasta.",https://lh5.googleusercontent.com/p/AF1QipMZ8D5cD0AjVMslDkBnYdtGHFk0iV-fmb3BlIFo=w122-h92-k-no
11,La Pergoletta,ChIJG3RvGZBezpQRs4VJE0aZzDM,0x94ce5e90196f741b:0x33cc9946134985b3,3732526717433644467,4.6,5485.0,$$$,Italian restaurant,"R. Itapura, 1478 - Tatuapé, São Paulo - SP, 03310-000, Brazil",-23.5516275,-46.565039,Open ⋅ Closes 11 PM,"An Italian cantina with homemade pasta. A cozy Italian eatery with handmade pasta, a focaccia appetizer & green ravioli.",https://lh5.googleusercontent.com/p/AF1QipO9zg3qiE850njNEevhf8lLEACUxArDnjqc-YeM=w122-h92-k-no
16,Andiamo,ChIJIbuLpeJXzpQRCxJNH7yqHLc,0x94ce57e2a58bbb21:0xb71caabc1f4d120b,13194608733244428811,4.4,1522.0,$$$,Italian restaurant,"R. Palestra Itália, 500 - 9 - Perdizes, São Paulo - SP, 05005-030, Brazil",-23.5266953,-46.6806651,Open ⋅ Closes 10 PM,Italian cuisine in a sophisticated space. Italian cuisine & wine list in a spacious & refined family-friendly setting.,https://lh5.googleusercontent.com/p/AF1QipNm-A3lGgZbkoyleDNPP7VGmJucGJ45zmFeQVPH=w80-h106-k-no
17,Okazami Sushi,ChIJ3V7cqMr3zpQRo7JfeH9NOy8,0x94cef7caa8dc5edd:0x2f3b4d7f785fb2a3,3403399153284264611,4.5,1871.0,$$,Sushi restaurant,"R. Dom Henrique Mourão, 240 - Santana, São Paulo - SP, 02405-030, Brazil",-23.4906486,-46.6322833,Closed ⋅ Opens 12:30 PM,"Casual all-you-can-eat Japanese food. A cozy, informal, sushi bar with all-you-can-eat sashimi, temaki, uramaki, tempura & more.",https://lh5.googleusercontent.com/p/AF1QipNryCsrOslukUUsaIhkjB32LHivfjPMxh1yFrA8=w122-h92-k-no
18,Pasquale Cantina,ChIJI-NIM5hXzpQRIgUZRRV-PQk,0x94ce57983348e323:0x93d7e1545190522,665826949739382050,4.4,973.0,$$,Southern Italian restaurant,"R. Girassol, 66 - Vila Madalena, São Paulo - SP, 05433-000, Brazil",-23.55778,-46.687399,Opens soon ⋅ 12 PM,Italian food in a rustic setting. Italian menu with handmade antipasti & varied pastas served in a rustic & cozy setting.,https://lh5.googleusercontent.com/p/AF1QipNd1B_cLn-ONVB-hVIjTK7OZ5xxq9z7b6blynN6=w137-h92-k-no
4,Vinoteca Paulistana,ChIJszvBwORXzpQRVLb9M_IAXIc,0x94ce57e4c0c13bb3:0x875c00f233fdb654,9753671933232002644,4.5,181.0,,Restaurant,"R. Min. Ferreira Alves, 54 - Pompeia, São Paulo - SP, 05009-060, Brazil",-23.5322346,-46.6811547,Open ⋅ Closes 4 PM ⋅ Reopens 6:30 PM,,https://lh5.googleusercontent.com/p/AF1QipO9k4nzltczfO-iMdSGEVWenEIsMyuNRICLm8ve=w138-h92-k-no
6,Green Garden,ChIJI14dXcb2zpQRNnavZZf0Yz8,0x94cef6c65d1d5e23:0x3f63f49765af7636,4567763378167051830,4.0,458.0,$$,Buffet restaurant,"Av. Sen. José Ermírio de Moraes, 2001 - Tremembé, São Paulo - SP, 02357-000, Brazil",-23.4401873,-46.6164158,Closed ⋅ Opens 7 PM,"Wedding & banquet planning. A company with on-site assistance for high-end events, has large rooms surrounded by greenery.",https://lh5.googleusercontent.com/p/AF1QipNanqJnnlaUxYXiQbKm3vzmGtB_OaOFSjFzCx3D=w163-h92-k-no
7,Outback Steakhouse,ChIJ435CzuJXzpQR0-EbZXd35dQ,0x94ce57e2ce427ee3:0xd4e57777651be1d3,15340799060388602323,4.5,12177.0,$$$,Restaurant,"Shopping Bourbon, R. Turiassu, 2100 - Água Branca, São Paulo - SP, 05005-900, Brazil",-23.526013,-46.6805575,Opens soon ⋅ 12 PM,"Lively Australian-themed chain. Boisterous Australian-themed chain serving steaks, seafood & other hearty steakhouse fare.",https://lh5.googleusercontent.com/p/AF1QipN5zHI8nm34i_b8-Tl0Ygli3elA2hFGqcvvdg60=w122-h92-k-no
12,Restaurante Borgo Mooca,ChIJh6Tp4wNczpQRMgrB5pUjt1U,0x94ce5c03e3e9a487:0x55b72395e6c10a32,6176444540690434610,4.4,934.0,$$$,Restaurant,"R. Barão de Tatuí, 302 - Santa Cecilia, São Paulo - SP, 01226-030, Brazil",-23.5385423,-46.6540956,Opens soon ⋅ 12 PM,,https://lh5.googleusercontent.com/p/AF1QipPndImYxsaTCp_WQ0rp8CqxUcwjEtcCD48UcsbX=w138-h92-k-no
