,title,place_id,username,rating,description,images,date
2206,Roi Méditerranée,ChIJS_27lD9ZzpQRNX4n58VjOVo,Elaine Kummerow,1,"Had a terrible experience when trying to have lunch there with friends, they were visiting from other state and were very excited about the view and decorations. We were treated very rudely by the hostess from the moment we asked for a seat. She asked us in a sharp way for a reservation, while we didn""t had one, the restaurant was empty and we were first in line. She tried to pass other customers in front, they had to tell her themselves that we were first. Then, she sat us at a table in the sun. As it was a hot day we asked for another seat. She told us that if we didn""t liked the table, she would put us on a list and wait in line for others reservations to arrive before we could come in (note that the place was totally empty and there was no line). Other employee offered us a better seat and she immideatly jumped to argue with her so that we stay in the sun or leave. Even the waiters were embarrassed and apologized for the situation, we ended up leaving feeling absolutely unwelcome. It was probably the worst restaurant experience I had in São Paulo.",,6 months ago
2207,Roi Méditerranée,ChIJS_27lD9ZzpQRNX4n58VjOVo,Julio Castillo,5,"One of my favorites restaurants in SP , LOVELY food , amazing service","[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipP4-1vnadpbGBFjLwTWE8DBNEwe3pLIEkkBSVcA=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMq0s9RzHBfu0jQ1FaZGDTUhrF8G3FqdZ82RzfN=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMkb1seIKkKayW385JgNcb2KPIDMPgDdMKws-mq=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNKk1N6ky52p6p5_URjn14_f1zZA7ZIGTN-KS20=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPvTBOA4rHT1aKD4Q8K4x3R1zOIG3jW_GKxlV_L=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMLtf0_Kq7EdYNMMUNkLTqxVCROZIj2UQlLMCtU=w150-h150-k-no-p'}]",8 months ago
2208,Roi Méditerranée,ChIJS_27lD9ZzpQRNX4n58VjOVo,Joe Balbo,5,"The food was delicious, and the servers were very attentive without being bothersome. The fish special was especially good!",,4 months ago
2209,Roi Méditerranée,ChIJS_27lD9ZzpQRNX4n58VjOVo,Ncookie,5,"Great seafood, service and overall experience. A little noisy with the loud music, but since it was a full restaurant, it""s somewhat understandable.",[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipN2C4G-D4lx7cL7tv-ly0pNG3YDrrRhE0Ag0Osi=w150-h150-k-no-p'}],a year ago
2210,Roi Méditerranée,ChIJS_27lD9ZzpQRNX4n58VjOVo,Flyboy 4ND,5,Oh my!  The food was wonderful. The staff is friendly and helpful.  I will come back again and again.,"[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMwVVHz1dhenNf0H5eriaNdkjoeBqe_sOwDCm4=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipP0BzLBLpUAqKaQpC_gUJqDSBQyBEagyxg5OLI=w150-h150-k-no-p'}]",a year ago
2211,Roi Méditerranée,ChIJS_27lD9ZzpQRNX4n58VjOVo,Wesam Ashour,5,"Amazing atmosphere, delicious food, loved everything about it.",,a month ago
2212,Taberna 474,ChIJv3uWjHRXzpQRqOhDh_HCUEU,Viviane Lima de Morais,3,"I heard so many compliments about this place that I had to try for myself. My fisrt impression was horrible, starting with the reservation. This place requires a fee of R$ 150 to book a table 😳. It is way too much. The place itself is pleasant, the staff is really polite and friendly, the ambiance is welcoming. The food is good, but not amazing for what they charge. The menu offers only one vegan option (at least they offer one). We were horrified with our bill of R$ 1.200 considering we were in 4 adults and 2 children. I will not return, the overall experience was underwhelming and certainly it was not what I was expecting. The cost benefit is not worth.","[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPSJBnbZ75cYrGXdFPrKsjBznYJT3Mzvgdhgu8Q=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOb4Fag6ONEOv1C-sL4n-T4KlCrpIZmQ8H8eKHM=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPc69XMhxv4uhSBk3_rBtEg6JM9AlceO5RU2Ra5=w150-h150-k-no-p'}]",a month ago
2213,Taberna 474,ChIJv3uWjHRXzpQRqOhDh_HCUEU,Steinar Svenning,5,Very good Portuguese restaurant with delicious seafood. Well worth a visit.,[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipP1Si2hJuHTYVPI80pLV1CjH7Cv94hNGYl6ewKm=w150-h150-k-no-p'}],8 months ago
2214,Taberna 474,ChIJv3uWjHRXzpQRqOhDh_HCUEU,Grez Smith,5,"Excellent seafood. Very good service. Quite cold AC so bring a scarf.
We booked online just before arriving which was easy despite my limited Portuguese. Lunch at 13:00 was a perfect time because by 14:00 it was packed.
We enjoyed the prawns in garlic best. 2 people about 500.",[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPPAcndLrTTIcXKR6s5nPGasgFNFfNoXXK1t-g2=w150-h150-k-no-p'}],4 years ago
2215,Taberna 474,ChIJv3uWjHRXzpQRqOhDh_HCUEU,Ncookie,4,Casual environment with amazing seafood and a wide selection of beer and other drinks.,[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNHLtyl8L8uirT8uuMrLdAxHXPsLFTAZInMzpWw=w150-h150-k-no-p'}],10 months ago
2216,Taberna 474,ChIJv3uWjHRXzpQRqOhDh_HCUEU,Andrés Suárez,4,Always good excellent drinks. Oysters are fantastic arroz de pato is fabulous. puddings are good. Bacalhau au forno is also excellent,[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPYDn_fwZuPwZzuoLNBiazcEgfT_DQJNuxcmrtI=w150-h150-k-no-p'}],4 years ago
2217,Taberna 474,ChIJv3uWjHRXzpQRqOhDh_HCUEU,shivam jindal,3,Its a very cozy place. Food is ok but but bit expensive.,[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOXrD-zi6EgV-hjecAwCtEH95TqfbVj_niARr_X=w150-h150-k-no-p'}],3 years ago
2218,Taberna 474,ChIJv3uWjHRXzpQRqOhDh_HCUEU,Marijn Geurts,5,Nice Brazilian seafood dishes. Appetizers were great as well,,6 months ago
2219,Taberna 474,ChIJv3uWjHRXzpQRqOhDh_HCUEU,Max Wenneker,5,"Incredible selection of seafood and other Brazilian classics. Loved the “polvo na tasquinha”. Would also highly recommend the duck pastels, and their wine selection was quite impressive. Pretty quiet spot with quite attentive staff. Nearly every plate we got was very easy to share. Would absolutely go back!",,5 years ago
2220,Restaurante Emiliano,ChIJtyRW09ZZzpQRLt2nWdS_H1o,Janice McDonald,5,Just wow.  The food and variety of it was amazing. The sliced mushrooms with Brazilian nuts were to die for. The capacious sooo good.. The beef filet incredibly tender and the pirarucu fish was incredibly flavorful,"[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOnCEDRJKl5GbbOmF1ZpC6RKizeLie4ds0GiHi2=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPi3n-7DhPRHyqU8Mnw6AGlIw4cjDnPpfkTSzDx=w150-h150-k-no-p'}]",a year ago
2221,Restaurante Emiliano,ChIJtyRW09ZZzpQRLt2nWdS_H1o,Agnieszka “AgaFox” Lis,5,I like this hotel and also restaurant. They offer a very testy dishes. I like this place also because there is a nice atmosphere. Service is professional,,a year ago
2222,Restaurante Emiliano,ChIJtyRW09ZZzpQRLt2nWdS_H1o,Natalia Gramari,2,"Not as great as I imagined. The couvert brings a small portion of pretty much everything like quinoa, which is weird. You can eat eggs and after that shrimp or meats, I mean, lack of consistency. The deserts don""t worth the flavor or calories. I definitely tear up the money.",,3 years ago
2223,Restaurante Emiliano,ChIJtyRW09ZZzpQRLt2nWdS_H1o,Bruno Botelho,5,"Lovely small and esquisite hotel. Cozy and sophisticated rooms with outstanding services, rooms with exclusive attendants and up to date equipments. Perfect attention and care to every detail. Can""t recommend any other.",,6 years ago
2224,Restaurante Emiliano,ChIJtyRW09ZZzpQRLt2nWdS_H1o,Leonardo Silva,5,"Excellent brunch, not as expensive as I expected. Impeccable service and good selection of dishes.",,2 years ago
2225,Restaurante Emiliano,ChIJtyRW09ZZzpQRLt2nWdS_H1o,Gabriel Liguori,4,"Great food, great service. Menu could have a bit more options in the breakfast.",,2 years ago
2226,Restaurante Emiliano,ChIJtyRW09ZZzpQRLt2nWdS_H1o,Simon Foakes,4,"Cool, calm, collected. A great venue for a drink or a meal with a top-notch chef.",,3 years ago
2227,Restaurante Emiliano,ChIJtyRW09ZZzpQRLt2nWdS_H1o,Fred Kelly,5,Service was wonderful and did beautifully presented.,,3 years ago
2228,Coco Bambu - Anália Franco,ChIJ51vwtYlezpQRfNL4xHbWdAU,Ron Cureton,5,One of the best meals I’ve had in Brazil.  Great food and wine.,"[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNMT4wFyc4NFgSw6Efe_wQmeVvqZA7VqoTcNgHE=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPSYvOZiD0aodza0ZEM9UBgXlyu_tgTaojlTSah=w150-h150-k-no-p'}]",3 months ago
2229,Coco Bambu - Anália Franco,ChIJ51vwtYlezpQRfNL4xHbWdAU,Flavio Gilberti,5,"Great food, perfect for a date.
Our attendant Joel was perfect, polited and helpfull since we entered the restaurant.","[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipN5UeTyj0_G7ojYtMRkB6zWL3YGrJMGvf2yuwCB=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMFMW6UcmTjTijlF7d0dYuyX_mNRbjnTlV-xLwF=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNqro3CKyR0MVRmOkm4A7Pn2MFcmaW2Bp8Ay_Xd=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPP1eSci-akXf8uNAAETq0qBU3UPqAkymZXzGDZ=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPvsq44wTTM8SikQgTe4cgkmkryC5IMJl1jdm5R=w150-h150-k-no-p'}]",3 months ago
2230,Coco Bambu - Anália Franco,ChIJ51vwtYlezpQRfNL4xHbWdAU,Wilder Pereira,3,"The music was very loud I could barely listen to what people that were with me were saying.

Both the customers and the employees analyse how you dress and it can be a bit uncomfortable.

The food was good but took way too long to arrive.

Very overpriced.",,2 months ago
2231,Coco Bambu - Anália Franco,ChIJ51vwtYlezpQRfNL4xHbWdAU,kris wijnendaele,5,"Fantastic place for delicious seafood and excellent wine. I loved every minute I was there. Also comfy atmosphere, super clean and nice live music but not disturbing.",,4 months ago
2232,Coco Bambu - Anália Franco,ChIJ51vwtYlezpQRfNL4xHbWdAU,Cristiane Ortiz,1,Worst dining experience ever !!! Bad food 👎👎👎👎 bad service !!! At the end they asked me for my passport !!! To make sure I was the person on my ID !!! Horrible experience !!!! Never again,,a month ago
2233,Coco Bambu - Anália Franco,ChIJ51vwtYlezpQRfNL4xHbWdAU,Shiloh Larris,5,"Great place nice service. Price is ok as compared to quantity served (some people may disagree). Great place overall waiters are attentive and friendly. The only thing I find a little off is the service fee they were charging (which unfortunately I didn""t pay).","[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPJKeND9O2J_PdhwAUVeVv029wzk3L0FqOcGtaJ=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOZgbGjcipASiA-zbF9lRYes_3K73rqim8qFI3B=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMQjMcs-aE3u7PqLhza4lfll0xqRn42To0kJnIQ=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNJZVWcGus_4HG5I2ETgr3xn7rDFwuj4fUQMWKb=w150-h150-k-no-p'}]",4 years ago
2234,Coco Bambu - Anália Franco,ChIJ51vwtYlezpQRfNL4xHbWdAU,Evandro Maruci,1,"AVOID THIS VENUE FOR EVENTS!

EVITE ESSA UNIDADE PARA EVENTOS!

Avoid hiring this branch for events (weddings). After several unsuccessful attemps (including personal visit) to speak to the staff responsible for events (Camila) we gave up and found another venue for our wedding. Time wasters! AVOID!",,3 months ago
2235,Coco Bambu - Anália Franco,ChIJ51vwtYlezpQRfNL4xHbWdAU,Mahmoud Harfouch,5,Best restaurant. In so poulo,"[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMkQfHtIeJAXy2PQUQqRXRtAoGz5RtTEKPRZDdK=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNXM80FCdVe1HVz5B2rCcoB1bnltzMCtPfmGq3V=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOPeHWHvelOSfBqjRQ52fgl9G0A4zq9QBkBWvgt=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOevWG8VUR3Rb0bRkBAGnDnYyxnJ5YUdcTS4RzC=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipM1VDS6B9W3L8Kcozjj6c3aaxYQLJiXmK_Qcqiy=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNCUEQ_-dwg027PEmMdLTPgLsUwwdoGZS3rFyYY=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNfYTNNZ03NQ6xAD_5Ex-9PuH_57YhxilkLlygj=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMoq3jhrQ8SXmYyhQyb9oOhb-zNQR3hCRle1VMe=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipM0r7u_m1_SD3akp4wxIab73fv-PpGB7qtlketO=w150-h150-k-no-p'}]",3 years ago
2236,Restaurante Manioca,ChIJtb39eG1XzpQRemjrBmnNDR8,Mark,5,"The restaurant has a very warm and cosy candlelit ambience, so I particularly recommend visiting at night. This is certainly in the higher end of mall restaurants. The service is very attentive and warm. The food was delicious and full of flavour. They serve a vegan moqueca which was very tasty and well seasoned. I highly recommend a visit.","[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPyfUbvoX2jXBmRw1RF-GDWXdaE4bRY--X86FjL=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMo_p3h1WdsrUah4Ohrwut72qJa-knueVGdChBm=w150-h150-k-no-p'}]",a year ago
2237,Restaurante Manioca,ChIJtb39eG1XzpQRemjrBmnNDR8,Tarso Veloso,5,"Good food, fish could have been more flavorful, but overall worth the experience","[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOPqs0TEnVt2Apbd4zjiK65V0o9TdL6msBspPGt=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOhEYFYGf0tbWgI8b9mkWDL-HY1Uz18zumEftM3=w150-h150-k-no-p'}]",5 months ago
2238,Restaurante Manioca,ChIJtb39eG1XzpQRemjrBmnNDR8,Fernanda Vierma,4,"The picadinho was average,but the ice cream was pretty good.","[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNhUq-nbUWHfwad0gp0_GgMd6dieXPKGgHeuOSU=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMaPBZRIghaAC6V-MlGbMjp5HpQQ7R7Fv9rhvSN=w150-h150-k-no-p'}]",4 months ago
2239,Restaurante Manioca,ChIJtb39eG1XzpQRemjrBmnNDR8,Isabel Oliveira,5,"One of the best restaurants in São Paulo. The appetizers are soooo good, in fact everything at this place it’s delicious.
Tried all the appetizers and it’s hard to choose only one, the rosbife with potato chips and tortillas with tuna are great!
The capellini it’s one of my favorite meals but the ravioli with goat cheese it’s also amazing. The steak meal it’s very flavorful too.
Drinks are well made as well.
The cake “segredo do bolo” it rock’s!!!! The ice cream that comes with the cake gives such a balance because it’s not too sweet. Amazing!!!
Price it’s on the average of any other restaurants in Itaim Bibi. Definitely worthy!","[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipM0QYsf4nBADYedyujLcEakP5bwUsiOYDsp0yXO=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipP99voNlXwAYlL4IW_3vlL5zbK7SFR9_Dhi_LeV=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOskvfxdicJFWYNd4_ycADFwiZJ8zwUvZ5zTI6I=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOZlHb4uS2nkJJgD1EQEsFo7Gorv8TAPkMMj18l=w150-h150-k-no-p'}]",a year ago
2240,Restaurante Manioca,ChIJtb39eG1XzpQRemjrBmnNDR8,Rebecca,5,"Restaurante Manioca was a game changer for me, it was my first time visiting São Paulo, and from the moment I walked in I loved the leafy interior decoration and how cosy it all felt.

The server was incredibly attentive, always watching over at my table, explaining the food in detail and giving his recommendations on what to try.

After much deliberation I decided to try the azafrán rice with grilled octopus—it was perfection in plate, highly recommend it.

I wish I could bring this restaurant back to my hometown. To put it simply, all the dishes were delicious and the staff an absolutely delight.

Thank you.","[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMMcqM5i8L6qv4RMAPNOEv1Xzyq64xw8Hq7rXHG=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNsxtWYl5YCDY1ilP8a-ucav1naviPvQ_KMRHjc=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOJ-ojeOftiUw8RwAigCMvgEm1iY3iUhZ8Iu96i=w150-h150-k-no-p'}]",3 years ago
2241,Restaurante Manioca,ChIJtb39eG1XzpQRemjrBmnNDR8,Fábio Henrique Bittes Terra,5,"Amazing place. Food is awesome, service is perfect (such amazing group of waiters and waitresses), dishes well prepared and serviced. It is a bit pricy but proved be worth of it. It became a must go place.","[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMlBzabm3QxJVoTSCH8UDxScPFgW_J-f6C0leIm=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPb--ErZet93ZK22WMobWIh4Yz4qKXNEsm4Wf9n=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMJAFv3awldWoaJak4e9QqjBWDAW2JnSBoGYd6a=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipP6iRX6DbObmRjqKVPEi74x-4oD0ON-1OxQtcyr=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipO9TNh6eR3DPk9azN1n9bMul2azoO2YwWkJPW9J=w150-h150-k-no-p'}]",a year ago
2242,Restaurante Manioca,ChIJtb39eG1XzpQRemjrBmnNDR8,Ncookie,4,Brazilian-centric restaurant with innovative dishes. Quite difficult to find with its in-store entrance and maze-like mall.,[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMat_VBgAhyHjh35W0fx3-fh1xPPolcBb-UZXL2=w150-h150-k-no-p'}],7 months ago
2243,Restaurante Manioca,ChIJtb39eG1XzpQRemjrBmnNDR8,Rafael Andrezo,5,"Oh boy, this one is hard to describe, you have to taste it for yourself. Had the file mignon with potato, and it is so flavorful, juicy and well seasoned. The dessert is a special chapter: chocolate cake with powdered milk (Ninho) ice cream. Just out of this world!",[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNUX0CNtkKZv9r7pe49kjsVnh556oE6mY4eCjOs=w150-h150-k-no-p'}],2 years ago
2244,Restaurante Mancini,ChIJl0MlbYxZzpQROAOyGf15cGg,Raphael Jones,5,"This establishment is simply great. Their staff is highly efficient in terms of attendance and serving. The food is extremely tasty and served in decent quantities. And, athough most other things (e.g. water bottles) are overpriced, I personally think it""s an experience that""s worth it.",,5 months ago
2245,Restaurante Mancini,ChIJl0MlbYxZzpQROAOyGf15cGg,Henrik Sundström,5,"The best Italian cuisine with live, high quality,  music. A place to spend time and enjoy the food & drinks.

They have a dedicated sommelier who provides fantastic wine pairing.

I will make it my life""s mission to try all Mancini restaurants.",,a year ago
2246,Restaurante Mancini,ChIJl0MlbYxZzpQROAOyGf15cGg,Luiz,4,So crowded. Expensive. Good service. High quality. Thank you to Domingos the waiter. Music alive so loud.,,a year ago
2247,Restaurante Mancini,ChIJl0MlbYxZzpQROAOyGf15cGg,Mike Chang,5,Very nice restaurant. Friendly staff and very nice Italian food. After 7pm there is live music.,,a year ago
2248,Restaurante Mancini,ChIJl0MlbYxZzpQROAOyGf15cGg,duda281,5,"O italiano de São Paulo. Espetacular ambiente, como um casarão na Toscana. Buffet de salada e frios muito variado, pagando por peso. Os pratos são típicos que não dá para errar. Um prato serve 3 pessoas. O serviço foi muito bom e divertido (Emerson). Tudo servido na temperatura e tempo adequado. Estacionamento com manobrista. Preços adequados. Boa carta de vinhos.","[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipM-ZZkYFzOacJdZACrGND1sg8z0GNCnllOjYY-i=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNbwBve1zQQXbDCUdVH30dWKY7VFPxAUMl_osbk=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOQS8ns9mx6aF5Ya7p3cg9XJ9kLwaWPAbrAKqJf=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMqsLcaDdfBuUg7l4bdMO-vhmeK5qeJgCBPvdb0=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOyr3sdhlw9t62jQbVWZf5JdJsheU52-NtHEa_E=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipM_rYR3OMj_zXcdPluJWKpnhALVwMhAzoFjhR06=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipORSzwLNrxeTbpwyqRJKZF4-JKAcGzBhMEd9xYu=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMaUBR2OJvSc3BrGKWZqtamtBNW2BpFmW4aIfrE=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipP4iyXFhlbun_xts7SkkK5ckrhsxvH5XfUQSQFy=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipNrVmijvgjXjw2PRnnoN6DkKCspEOQbxAVQNPtQ=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOSK0p3Z7gwRPyX0dUOsSfAiAmIkYlVV4yzMXRH=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMPk00hEGeb9NEwieWmfa38bqUpirooUN5sNuVD=w150-h150-k-no-p'}]",2 months ago
2249,Restaurante Mancini,ChIJl0MlbYxZzpQROAOyGf15cGg,Marcio Vassimon,5,"O serviço é de primeira, todos muito gentis e solícitos. A gastronomia é de dar água na boca, dá vontade de experimentar todo o eclético menu. A carta de vinhos muito boa e com opções para todos os bolsos.
Super recomendo.","[{'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMFxskw2N9Ej6URGJmBBf-smSi8VFpPq3F_-_h8=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipMqqhAZ9nwt8ENGa_jC4IrtDoOyp7pKNtVjcA36=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipP1asvo4GCfwkFeDZEtMdBVA3KnFKilPlWpko4I=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipOEIKPQr3Lka7UZmKFd3qy0uf5haVQaVIYNwSz2=w150-h150-k-no-p'}, {'thumbnail': 'https://lh5.googleusercontent.com/p/AF1QipPVpqB3VMPCIJTpBuxb_hrqlf7z8U5YuLZfCdyS=w150-h150-k-no-p'}]",10 months ago
