Estabelecimento_ID,ZonaSP,Endereço,Latitude,Longitude
ChIJ00fL68RZzpQR88dFFvhehdg,Oeste,"R. Pamplona, 1501 - Jardim Paulista, São Paulo - SP, 01405-002, Brazil",-23.5697427,-46.6594556
ChIJY2G7wl5XzpQRkHFByRd1l9M,Oeste,"R. Joaquim Floriano, 373 - Itaim Bibi, São Paulo - SP, 04534-002, Brazil",-23.5844284,-46.6736036
ChIJ3xrTo1VYzpQRjtGn-veuc1k,Centro,"Ladeira Porto Geral, 14 - Centro Histórico de São Paulo, São Paulo - SP, 01026-000, Brazil",-23.5450635,-46.633426
ChIJNWQcYF75zpQRIP5j_Lhd8BQ,Sul,"R. Tito, 1053 - loja 15 - Vila Romana, São Paulo - SP, 05051-001, Brazil",-23.7219794,-46.6943824
ChIJSbpsNBJZzpQRL1et0Pd3qQE,Centro,"R. Maceió, 46 - Consolação, São Paulo - SP, 01302-010, Brazil",-23.5488508,-46.6574478
ChIJy00LqEBYzpQR7RGUnix_-cw,Centro,"R. Frederico Abranches, 405 - Santa Cecilia, São Paulo - SP, 01225-001, Brazil",-23.5391333,-46.6511167
ChIJydZ4pZdZzpQRDMv4Bg05EU0,Sul,"Av. Bernardino de Campos, 98 - Vila Mariana, São Paulo - SP, 04004-000, Brazil",-23.572414,-46.643697
ChIJs1mxA2xXzpQR3zqo0AlnXbw,Oeste,"Av. Brg. Faria Lima, 2639 - Jardim Paulistano, São Paulo - SP, 01452-000, Brazil",-23.5795807,-46.6850634
ChIJEwWKFFxXzpQRid-662SNd4U,Oeste,"Rua Urussuí, 235 - Itaim Bibi, São Paulo - SP, 04542-051, Brazil",-23.585551,-46.676391
ChIJpVQcO7lZzpQRCaCugiyb6KU,Centro,"Av. Brigadeiro Luís Antônio, 1892 - Bela Vista, São Paulo - SP, 01318-002, Brazil",-23.5664496,-46.6481654
ChIJAzzuPnJbzpQR7LW8tEaX_IM,Sul,"R. Domingos de Morais, 1511 - Vila Mariana, São Paulo - SP, 04009-003, Brazil",-23.5895216,-46.6350889
ChIJTZjYY-hXzpQRQBEltwDqcoM,Oeste,"Rua Harmonia, 446 - Jardim das Bandeiras, São Paulo - SP, 05435-000, Brazil",-23.5541838,-46.6885289
ChIJ-zHZec9ZzpQR1bpzISU12-Q,Centro,"Av. Nove de Julho, 754 - Jardim Paulista, São Paulo - SP, 01313-000, Brazil",-23.5508744,-46.6454598
ChIJiQNDkKhZzpQRLb5EE0ajx-E,Centro,"R. Galvão Bueno, 187 - Liberdade, São Paulo - SP, 01506-000, Brazil",-23.5572438,-46.6350354
ChIJZxnj5y9ZzpQRJN3RMS_SrZA,Centro,"R. Cincinato Braga, 102 - Bela Vista, São Paulo - SP, 01333-010, Brazil",-23.5695273,-46.6444064
ChIJbRL5r11YzpQRAguDb80HoFo,Centro,"R. Cônego Martins, 26 - Bom Retiro, São Paulo - SP, 01120-020, Brazil",-23.5323486,-46.6385832
ChIJwWnggttXzpQRbYgwvuA2SnA,Oeste,"Shopping West Plaza Av. Francisco Matarazzo, s/n - Água Branca, São Paulo - SP, 05003-020 3° andar do Bloco B, Água Branca, São Paulo - SP, 05003-020, Brazil",-23.5267189,-46.6740869
ChIJF9SInp9ezpQRWoW1A91WG9U,Leste,"Av. Sapopemba, 742 - Vila Reg. Feijó, São Paulo - SP, 03345-000, Brazil",-23.5628683,-46.5731103
ChIJIQdQJatZzpQR4cZPIILajHs,Centro,"R. José Bonifácio, 50 - Centro Histórico de São Paulo, São Paulo - SP, 01003-000, Brazil",-23.5489712,-46.6348996
ChIJpUyA5qZZzpQRnHgAM-BAAlA,Centro,"R. Galvão Bueno, 676 - Liberdade, São Paulo - SP, 01506-000, Brazil",-23.5616428,-46.6348802
ChIJfSiIZjX3zpQRFxd3fKmrNHo,Norte,"R. Carandaí, 22 - Casa Verde, São Paulo - SP, 02516-020, Brazil",-23.5078226,-46.6547579
ChIJUSyhtpBYzpQRyAdUtXGS-0o,Norte,"Tv. Casalbuono, 120 - 49 - Vila Guilherme, São Paulo - SP, 02089-900, Brazil",-23.5151281,-46.6193744
ChIJPa9ujJhZzpQRcOPcjSaWqTk,Centro,"R. Dr. Albuquerque Lins, 301 - Santa Cecilia, São Paulo - SP, 01230-001, Brazil",-23.5332848,-46.6545903
ChIJCzKrq6tZzpQR4pkTvBGC1SU,Centro,"Praça da Sé, 208 - Sé, São Paulo - SP, 01001-001, Brazil",-23.5507097,-46.6345233
ChIJSy7OSd1XzpQRHIaPNb1HqPk,Oeste,"R. Estevão Barbosa, 25 - Pompeia, São Paulo - SP, 05030-100, Brazil",-23.5388118,-46.6911536
ChIJyz5foVpYzpQRO7YlKcfN7bg,Centro,"R. Guaianases - Campos Elíseos, São Paulo - SP, 01209-001, Brazil",-23.5404899,-46.6406067
ChIJ18U0ZZhZzpQRAGD869sYgVU,Centro,"R. Barão de Itapetininga, 162 - loja 04 - República, São Paulo - SP, 01042-010, Brazil",-23.5445815,-46.6405271
ChIJfwOkizJYzpQRG3r8A-taH6Q,Centro,"R. Antônio Carlos, 588 - Consolação, São Paulo - SP, 01309-010, Brazil",-23.5547801,-46.6598149
ChIJNVBbOO9ZzpQRGhpbJXIwoP4,Centro,"R. dos Estudantes, 25 - Sé, São Paulo - SP, 01505-001, Brazil",-23.5554182,-46.6349227
ChIJScqQTlZYzpQRyo4xid8QbZs,Centro,"Rua Carlos de Sousa Nazaré, 54 - Centro Histórico de São Paulo, São Paulo - SP, 01025-001, Brazil",-23.5411153,-46.6335107
ChIJcZmPAfRYzpQRiMSDdg1DWKc,Centro,"R. Matilde Sá Barbosa, 77 - Luz, São Paulo - SP, 01106-090, Brazil",-23.5313236,-46.6273497
ChIJUS_F0KZZzpQR6IpQh04XUWQ,Centro,"R. Galvão Bueno, 733 - Liberdade, São Paulo - SP, 01506-000, Brazil",-23.562111,-46.6346727
ChIJqRbkT4xYzpQRa_UqHYP6tsA,Leste,"Av. Cruzeiro do Sul, 1100 - 0401-0400 - Canindé, São Paulo - SP, 03033-020, Brazil",-23.5217642,-46.6240873
ChIJvQ8fqJ9ZzpQRUgCta7r5Xww,Leste,"Av. do Estado - Luz, São Paulo - SP, 03007-010, Brazil",-23.5366716,-46.625149
ChIJk7X9oZdZzpQRH56zjkwxmI0,Sul,"R. do Paraíso, 3 - Vila Mariana, São Paulo - SP, 04103-001, Brazil",-23.5722399,-46.6427866
ChIJm34VZlRYzpQRUSuuSCGHesA,Centro,"R. Líbero Badaró, 456 - Centro Histórico de São Paulo, São Paulo - SP, 01010-001, Brazil",-23.5458209,-46.6357198
ChIJhxIWA0xYzpQRN1Y941ZV2S0,Centro,"Praça Franklin Roosevelt, 252 - Bela Vista, São Paulo - SP, 01303-020, Brazil",-23.5478289,-46.645797
ChIJlRgAX1BQzpQRB0keE-DrvdA,Sul,"R. Borba Gato, 59 - Loja 347 - Santo Amaro, São Paulo - SP, 04747-030, Brazil",-23.6544642,-46.7011504
ChIJmWP5eE9YzpQRHsr8Knz48RY,Centro,"R. Aurora, 884 - Republica, São Paulo - SP, 01209-000, Brazil",-23.5424203,-46.6441832
ChIJld7ODCtZzpQRy9-X4MjVx8g,Centro,"Rua Jorge Azem, 47 - Centro Histórico de São Paulo, São Paulo - SP, 01022-030, Brazil",-23.544446,-46.6316
ChIJM8bup4tZzpQR3iycDTR8Akg,Centro,"R. Barão de Duprat, 292 - Centro Histórico de São Paulo, São Paulo - SP, 01023-000, Brazil",-23.5415684,-46.6307419
ChIJ4SsTEVVYzpQRLQNvSLtXWG8,Centro,"R. Boa Vista, 171 - Centro Histórico de São Paulo, São Paulo - SP, 01014-000, Brazil",-23.5462388,-46.6335834
ChIJSwrQKItZzpQRJ-Gt9C12VMQ,Centro,"R. Aurora, 133 - Santa Ifigênia, São Paulo - SP, 01209-001, Brazil",-23.5386246,-46.6380271
ChIJW9sK-8RZzpQRUWCyLysJvhc,Oeste,"R. Pamplona, 1400 - Jardim Paulista, São Paulo - SP, 01405-001, Brazil",-23.5689009,-46.6589719
ChIJ9YoIqKJZzpQR9pkfcsnciAU,Centro,"Av. da Liberdade, 51 - Liberdade, São Paulo - SP, 01503-000, Brazil",-23.5534275,-46.634804
ChIJWV5h4E9YzpQR3mDGyuLruvA,Centro,"Praça da República, 430 - República, São Paulo - SP, 01045-001, Brazil",-23.5424734,-46.641725
ChIJMRcq_8RZzpQRj7CE--TM8Wg,Centro,"R. José Getúlio - Aclimação, São Paulo - SP, 01509-000, Brazil",-23.5671109,-46.6361431
ChIJiVP44xRYzpQRUM3EGFt_zKI,Centro,"Alameda Eduardo Prado, 860 - Santa Cecilia, São Paulo - SP, 01218-012, Brazil",-23.5327312,-46.6527631
ChIJCSPjBbJZzpQRUQP2rbEsFcE,Centro,"Av. São João, 37 - Centro Histórico de São Paulo, São Paulo - SP, 01035-000, Brazil",-23.5453415,-46.6353009
ChIJVboeL0tRzpQRWDZWjw6goMg,Sul,"R. Amador Bueno, 229 - Santo Amaro, São Paulo - SP, 04750-005, Brazil",-23.6530038,-46.7101912
ChIJcSlnxcNezpQREZnL4krAouY,Leste,"Rua Domingos Agostim, 91 - 367 - Cidade Mãe do Céu, São Paulo - SP, 03306-010, Brazil",-23.5419139,-46.5770936
ChIJadSkGPlYzpQRNA0F8oJykHQ,Centro,"Av. Mercúrio, 592 - Centro Histórico de São Paulo, São Paulo - SP, 01026-001, Brazil",-23.5403538,-46.6290876
ChIJJ_PhLcJezpQRfU-2taf-NR0,Leste,"Rua Domingos Agostim, 91 - Cidade Mãe do Céu, São Paulo - SP, 03306-010, Brazil",-23.5417498,-46.5761758
ChIJ5bCAAVZQzpQRn3el8mSCPbA,Sul,"R. Padre José de Anchieta, 502 - Santo Amaro, São Paulo - SP, 04742-000, Brazil",-23.6487232,-46.7041355
ChIJ7zCn8ARRzpQRZJfvDqGAdH8,Sul,"Av. João Dias, 1597 - Santo Amaro, São Paulo - SP, 04723-003, Brazil",-23.6451469,-46.7157743
ChIJnandQDlUzpQRMGrMFifw6fo,Outro,"R. José Mari, 179 - Parque Assuncao, Taboão da Serra - SP, 06754-140, Brazil",-23.6059066,-46.7631833
ChIJmQ1beO1czpQRQyPQxUnIx78,Outro,"R. Santa Catarina, 180 - Centro, São Caetano do Sul - SP, 09510-120, Brazil",-23.6126746,-46.5717044
ChIJFbPYPk5ezpQR0EuS2t1NhUg,Leste,"Av. Amador Bueno da Veiga, 57 - Penha de França, São Paulo - SP, 03637-010, Brazil",-23.5230205,-46.544145
ChIJ7ydqWlJYzpQRLxke3HCTSh8,Centro,"R. Sete de Abril, 20 - República, São Paulo - SP, 01044-000, Brazil",-23.5472473,-46.6398804
ChIJt8uFmqJDzpQRGXOZe1JbxB8,Outro,"Rua itabaiana 192, R. José Brasil, 218 - Vila Aquilino, Santo André - SP, 09061-833, Brazil",-23.6539839,-46.5522355
ChIJwyxS39BZzpQRdPnJGvxZU3I,Centro,"Bela Vista, São Paulo - SP, 01318-002, Brazil",-23.5650975,-46.6472546
ChIJI--R16tZzpQRghKnjfOVEVE,Centro,"Largo Sete de Setembro, 68 - Liberdade, São Paulo - SP, 01501-050, Brazil",-23.5529051,-46.6348971
ChIJXakNRD0xz5QREtKfqUl5UHU,Outro,"R. Jundiaí, 377 - Aglomeração Urbana de Jundiaí, Itupeva - SP, 13295-160, Brazil",-23.1540331,-47.0541777
ChIJZzGoRFNYzpQRgz8KgR0DnRM,Centro,"R. Líbero Badaró, 127 - Sé, São Paulo - SP, 01008-000, Brazil",-23.548307,-46.6373789
ChIJMWxpQLyKxZQRen37JkhnEPk,Outro,"R. Indianópolis, 119 - Jardim Paulistano, Sorocaba - SP, 18040-820, Brazil",-23.5106992,-47.4694122
ChIJoYZwlSoxz5QR0lM4c_zGi4A,Outro,"R. Antonio Poli, 320 - Jardim Sao Vicente, Itupeva - SP, 13295-000, Brazil",-23.1565406,-47.0570141
ChIJKw2vnw8uz5QRhYzEarC_mGc,Outro,"Av. José Nicolau Estabile, 113 - Res. Burck, Louveira - SP, 13290-000, Brazil",-23.0971794,-46.9696329
ChIJ-8YA5DKayJQR11ylUyBVu9U,Outro,"R. Fernando Camargo, 22 - Centro, Americana - SP, 13465-020, Brazil",-22.737906,-47.329963
ChIJiQdt5eO9yJQRTgZrhVcShv8,Outro,"R. Ângelo Ôngaro, 1038 - Parque Res. Versailles, Sumaré - SP, 13170-024, Brazil",-22.832083,-47.2725514
ChIJN2garkObyJQRrQcq6FtX_3A,Outro,"Av. do Compositor, 566 - Parque Res. Jaguari, Americana - SP, 13473-660, Brazil",-22.7185981,-47.3143385
ChIJLXp4FwQ3zJQRwyTu1Qazm-0,Outro,"Estr. Mun. Jaguari, km 2911 - 7001 - Jardim Guimarães, São José dos Campos - SP, 12213-011, Brazil",-23.1614233,-45.922353
ChIJHT8zLqZZzpQRKcl5gidwNSs,Centro,"Rua Barão de Iguape, 220 - Liberdade, São Paulo - SP, 01507-000, Brazil",-23.558421,-46.634813
ChIJvYJmeG75zJQRIG0i6Qg2l6A,Outro,"Av. Dom Pedro I, 765 - Bosque da Saude, Taubaté - SP, 12081-810, Brazil",-23.0240772,-45.5377635
ChIJPeGNQOS_yJQRhntxzbHFPmY,Outro,"Estrada Municipal Valêncio Calegari, 3380 - Santo antonio park, Sumaré - SP, 13181-585, Brazil",-22.8227121,-47.1969745
ChIJ3yzFVW-AyJQR5iSe0uvML38,Outro,"R. Comendador Vicente Leone, 25 - Jardim Nossa Sra. de Fatima, Limeira - SP, 13482-376, Brazil",-22.5626504,-47.4197522
ChIJw_8SVhBXyJQRWXoVtzamFL0,Outro,"Avenida Bandeirantes, Boulevard Bandeirantes, 1645 - Parque Cidade Nova, Mogi Guaçu - SP, 13845-440, Brazil",-22.3449955,-46.9484103
ChIJX_TNd-oDyZQRMJJZaawGChQ,Outro,"R. Tiradentes, 37 - Centro, Itapira - SP, 13970-020, Brazil",-22.4353885,-46.8214381
ChIJvQ_aY6hZzpQRLIQrSw5BiG0,Centro,"R. da Glória, 111 - andar 1 sala 12 - Liberdade, São Paulo - SP, 01325-070, Brazil",-23.5541237,-46.6340339
ChIJ7WIR8iH9yJQRB9XSwTeF_TA,Outro,"Rodovia Monsenhor Clodoaldo de Paiva, km 40, SP-147, Itapira - SP, 13974-632, Brazil",-22.4588771,-46.8035847
ChIJgcf7Cc1ZzpQReTiD-X8PIMA,Oeste,"Av. Paulista, 2001 - loja 18 - Bela Vista, São Paulo - SP, 01311-300, Brazil",-23.5591929,-46.659362
ChIJzaI-h1BYzpQRubxkyvTAxPk,Centro,"Av. Rio Branco, 236 - Campos Elíseos, São Paulo - SP, 01206-000, Brazil",-23.5406078,-46.6390669
ChIJk1GsJAYCyZQREEqO3jb73mU,Outro,"R. 15 de Novembro, 184 - Centro, Itapira - SP, 13970-270, Brazil",-22.437941,-46.8221859
ChIJVfQ3kNoDz5QRPaHbrYxkj1E,Outro,"Alameda Grajaú, 321 - Alphaville, Barueri - SP, 06454-050, Brazil",-23.4956757,-46.8474933
ChIJBxsTx0aByJQRcuVO48I6OwU,Outro,"R. Dr. Trajano de Barros Camargo, 786 - Centro, Limeira - SP, 13480-202, Brazil",-22.5627514,-47.4020957
ChIJ9ZqcuJBZzpQR5mb8rGFHiQ4,Sul,"Av. Paulista, 171 - 4º andar - Bela Vista, São Paulo - SP, 01310-000, Brazil",-23.570328,-46.646204
ChIJrfWs6bZXzpQRwa1xCDEPngw,Oeste,"Rua dos Pinheiros, 870 Edifício 2.000, 12 Andar - Pinheiros, São Paulo - SP, 05422-001, Brazil",-23.5666183,-46.6864288
ChIJi2jeKO9bzpQRXUXLfpCbxS0,Sul,"R. Bom Pastor, 1376 - Ipiranga, São Paulo - SP, 04203-002, Brazil",-23.5886434,-46.607404
ChIJP_DtJwBZzpQR-J60CTYoodo,Oeste,"Av. Paulista, 657 - Jardim Paulista, São Paulo - SP, 01311-100, Brazil",-23.5674456,-46.649766
ChIJP0gOTeB3z5QR-7_b2oV5q94,Centro,"R. Martins Fontes, 91 - Centro Histórico de São Paulo, São Paulo - SP, 01050-000, Brazil",-23.5487054,-46.6433093
ChIJkUUsqydZzpQRJ6--4Ba0uEk,Centro,"R. Topázio, 258 - Aclimação, São Paulo - SP, 04105-060, Brazil",-23.5739968,-46.6314688
ChIJJZo1pk1YzpQRZmM8q5FyWDc,Centro,"R. Martins Fontes, 277 - Centro Histórico de São Paulo, São Paulo - SP, 01050-000, Brazil",-23.5496777,-46.6448782
ChIJ9_9FgcdZzpQRG5SJTxSwG18,Oeste,"Av. Paulista, 925 - Bela Vista, São Paulo - SP, 01311-100, Brazil",-23.5659094,-46.6517824
ChIJ-1sWM9hZzpQRLTXi_ag6PkM,Sul,"R. Domingos de Morais, 38 - loja 03/04 - Vila Mariana, São Paulo - SP, 04010-000, Brazil",-23.5775645,-46.6411416
ChIJYzzEf71ZzpQRh72bJkluDLE,Centro,"R. Treze de Maio, 1947 - Bela Vista, São Paulo - SP, 01327-001, Brazil",-23.5705675,-46.6435321
ChIJGTaw6gRZzpQRPXi56oBMSrs,Centro,"R. Frei Caneca, 557 - Consolação, São Paulo - SP, 01307-001, Brazil",-23.5536726,-46.6526341
ChIJHavwMoFZzpQRfZZUnj_5SIA,Centro,"R. Maestro Cardim, 262 - Liberdade, São Paulo - SP, 01323-000, Brazil",-23.5631369,-46.6410015
ChIJ-5ltV6hZzpQRIEUmkhO8K58,Centro,"R. da Glória, 283 - Liberdade, São Paulo - SP, 01510-001, Brazil",-23.5557135,-46.6341478
ChIJAzpqk01bzpQRjboQNhdnyRk,Outro,,-14.4095262,-51.31668
ChIJp4zjIZJezpQRiTatTpHogIQ,Leste,"R. Itapura, 1053 - Vila Gomes Cardim, São Paulo - SP, 03310-000, Brazil",-23.5478781,-46.5656848
ChIJI2zNcE1YzpQR1hsISl2mRsI,Outro,,-14.2405222,-51.4152284
ChIJ58ey0e9ZzpQRS8-5RJw3omw,Centro,"Av. Brigadeiro Luís Antônio, 1631 - Térreo - Bela Vista, São Paulo - SP, 01317-002, Brazil",-23.5629642,-46.6453571
ChIJC6I9yQ5ZzpQRa5DXrenVXVk,Centro,"R. Cel. Xavier de Toledo, 210 - República, São Paulo - SP, 01048-000, Brazil",-23.5473878,-46.6402567
ChIJ-2eFWPRZzpQR9OGHICWbzQE,Sul,"Rua Mário Amaral,172 - Piso Mezanino, Paraíso, São Paulo - SP, 04002-020, Brazil",-23.5721988,-46.6501326
ChIJFUhlsRpZzpQRkb3YyrR5wL8,Centro,"Av. Lins de Vasconcelos, 1269 - Cambuci, São Paulo - SP, 01537-001, Brazil",-23.5745859,-46.6229992
ChIJfQmJRspZzpQRhaRdKNf1IIQ,Centro,"R. Martins Fontes - Consolação, São Paulo - SP, 01050-000, Brazil",-23.5493066,-46.6442095
ChIJC_jfsJlblagRPToViNGPECA,Centro,"R. Rego Freitas, 442 - República, São Paulo - SP, 01220-010, Brazil",-23.5457705,-46.6467651
ChIJnxpPa1JYzpQRbGPLWZ-buic,Centro,"R. Sete de Abril, 125 - loja 33 - República, São Paulo - SP, 01043-000, Brazil",-23.5467273,-46.640845
ChIJ2wwcAChZzpQRzb42hgMm4mQ,Centro,"Rua Glicério, 26 - Liberdade, São Paulo - SP, 01514-000, Brazil",-23.5526816,-46.627555
ChIJVVXZZZ9ZzpQRhjNKcjgM2p4,Centro,"R. José Getúlio, 254 - Liberdade, São Paulo - SP, 01509-001, Brazil",-23.5680137,-46.635192
ChIJD8hPkr5ZzpQRCElztkvxEg0,Sul,"Loja 65 ou loja 179 402, Av. Paulista, 392 - Paraíso, São Paulo - SP, 01310-000, Brazil",-23.5684754,-46.6472983
ChIJHQmSoi5ZzpQRCwugIpyyO7Y,Centro,"Av. Rio Branco, 278 - Centro Histórico de São Paulo, São Paulo - SP, 01206-000, Brazil",-23.5403371,-46.6392799
ChIJvxDhVZVZzpQRsUxx6StDW8U,Sul,"R. Maria Figueiredo, 595 - Paraíso, São Paulo - SP, 04002-003, Brazil",-23.5730136,-46.6509349
ChIJZSb-jg9ZzpQR6rhjiYHJn28,Centro,"Rua Conselheiro Crispiniano, 139 (11° andar - sala 114, República, São Paulo - SP, 01037-001, Brazil",-23.5457957,-46.6396866
ChIJTSLeT_xZzpQRD4M9T_cyn0g,Centro,"R. Barão de Itapetininga, 273 - 1 Andar -Sala 1 - República, São Paulo - SP, 01042-001, Brazil",-23.5441218,-46.6415212
ChIJbTshcUtYzpQRxKyg80UXqs4,Centro,"R. Augusta, 101 - Consolação, São Paulo - SP, 01305-000, Brazil",-23.5505555,-46.6471638
ChIJH6pXT5JZzpQR_19lhyyTY-4,Centro,"R. da Cantareira - Centro Histórico de São Paulo, São Paulo - SP, 01024-900, Brazil",-23.5386295,-46.6289233
ChIJE2wKczlZzpQRzW9j5fgMWr4,Centro,"Av. São Luís, 50 - 27 andar - Centro Histórico de São Paulo, São Paulo - SP, 01046-001, Brazil",-23.5455915,-46.6435819
ChIJz1XJeWpZzpQRSVM60X__9_A,Centro,"Rua Frei Caneca, 557, R. Augusta, 735 - Consolação, São Paulo - SP, 01307-001, Brazil",-23.5523002,-46.6528995
ChIJlx9-OjpZzpQRljCDC-XoNbU,Sul,"R. Domingos de Morais, 348 - sobreloja 7 - Vila Mariana, São Paulo - SP, 04010-100, Brazil",-23.5802452,-46.6401998
ChIJQfrBFn9ZzpQRKo0Edj0fTSQ,Centro,"Av.Ipiranga 344 - 8 and. - sala 81, República, São Paulo - SP, 01046-010, Brazil",-23.5454182,-46.6436241
ChIJ79CnNaZZzpQRZyFgsIFwUNc,Centro,"R. Rego Freitas, 138 - Vila Buarque, São Paulo - SP, 01220-010, Brazil",-23.5430392,-46.6466348
ChIJQ92sv0dXzpQRaZvKF_BD86g,Centro,"Av Brigadeiro Luis Antonio, 2050 - Mezanino 16 - Sobreloja16, Bela Vista, São Paulo - SP, 01318-912, Brazil",-23.5657999,-46.6481391
ChIJ0eZgcGxczpQRBVq3AFyHCTg,Leste,"Av. Zelina, 495 - Vila Zelina, São Paulo - SP, 03143-001, Brazil",-23.5892997,-46.5791416
ChIJYard5FxZzpQRm8SqX9jz1ZE,Centro,"Liberdade, São Paulo - SP, 01502-001, Brazil",-23.5564986,-46.6361917
ChIJl98aeBJZzpQRVgr24nlajKo,Centro,"Av. Paulista, 2064 - Cerqueira César, São Paulo - SP, 01310-928, Brazil",-23.5576361,-46.6588488
ChIJ0YDhRcZZzpQRwUHZSPL12vo,Centro,"R. Maj. Quedinho, 224 - SALA 4 - Bela Vista, São Paulo - SP, 01050-030, Brazil",-23.54974,-46.643588
ChIJTR4dtm32zpQR88z92hZLWbI,Centro,"R. da Consolação, 2418 - Consolação, São Paulo - SP, 01302-001, Brazil",-23.5552157,-46.662738
ChIJr13aT1NYzpQRXLcEU_E72T8,Centro,"R. Líbero Badaró, 92 - Centro Histórico de São Paulo, São Paulo - SP, 01009-000, Brazil",-23.5487072,-46.6373759
ChIJCWtqJWdXzpQR3vNtysbOjhs,Oeste,"R. Caiubi, 490 - Perdizes, São Paulo - SP, 05010-000, Brazil",-23.5396059,-46.6727212
ChIJ-3EDE1FYzpQRNkubHv8Q88g,Centro,"Av. São João, 439 - 101 - Centro Histórico de São Paulo, São Paulo - SP, 01035-000, Brazil",-23.5438108,-46.638774
ChIJKUWOOjVYzpQRffHOEAnshYQ,Centro,"R. Frei Caneca, 569 - 2º Piso - 304, Consolação, São Paulo - SP, 01307-001, Brazil",-23.5541384,-46.6525913
ChIJQTqUxBn37YwRVHFpRHEq5zU,Oeste,"R. Oscar Freire, 1730 - Pinheiros, São Paulo - SP, 05409-011, Brazil",-23.5571133,-46.6740895
ChIJM4IMYlJYzpQRU6uoneQ0H-s,Centro,"R. Quirino de Andrade, 193 - Centro Histórico de São Paulo, São Paulo - SP, 01049-010, Brazil",-23.5479558,-46.6407341
ChIJI6SPuoxTzpQR_tQ0o-dDq-g,Sul,"Estr. do Campo Limpo, 2235 - Vila Prel, São Paulo - SP, 05777-001, Brazil",-23.638062,-46.767895
ChIJTVlsjadlzpQR4MfvtmXKc-g,Leste,"R. Feliciano de Mendonça, 20 - Jardim Sao Paulo(Zona Leste), São Paulo - SP, 08460-365, Brazil",-23.5549408,-46.4009283
ChIJ5faAS8BXzpQRTVfZbbNjXj4,Oeste,"Av. Brg. Faria Lima, 2081 - Sala 81 - Jardim Paulistano, São Paulo - SP, 01452-907, Brazil",-23.5751666,-46.6878028
ChIJcSRGL0dbzpQRmG9Jbct-4PU,Sul,"Av. Eng. Armando de Arruda Pereira - Jabaquara, São Paulo - SP, 04309-011, Brazil",-23.6514655,-46.6375837
ChIJgy_03chdzpQRAzFs8dGNk0c,Outro,"R. São Jorge, 605 - Cerâmica, São Caetano do Sul - SP, 09530-250, Brazil",-23.624156,-46.5784273
ChIJOW_uL3BfzpQRFADIs-m8Hik,Leste,"Rua: Curupace, 243 - Mooca, São Paulo - SP, 03114-000, Brazil",-23.5604778,-46.6006644
ChIJw2Sf0JBYzpQRzR5u2pHCJus,Norte,"Tv. Casalbuono, 120 - Loja 535 - Vila Guilherme, São Paulo - SP, 02049-000, Brazil",-23.5150132,-46.6174896
ChIJ5eO1jQrEMgIRXh4ZSyTT6Pw,Outro,,-14.4095262,-51.31668
ChIJVVVkIAFezpQRZQF2ty9V8lA,Leste,"Av. Waldemar Carlos Pereira, 604 - Vila Dalila, São Paulo - SP, 03533-000, Brazil",-23.5441909,-46.5199787
ChIJoa8sVjZdzpQRSbsT1jN9cFo,Outro,"Av. da Paz, 1066 - Vila Metalurgica, Santo André - SP, 09220-310, Brazil",-23.6223,-46.537907
ChIJ__9joZRWzpQR7ff7ua0VdRQ,Oeste,"Rua Dr. SÍlvio Dante Bertacchi, 186 - Vila Sonia, São Paulo - SP, 05625-000, Brazil",-23.595654,-46.7294833
ChIJ2TFdQY5bzpQRrJKilDCuamE,Sul,"R. Comandante Taylor, 257 - Ipiranga, São Paulo - SP, 04218-000, Brazil",-23.6001418,-46.6019167
ChIJBe-4FsJZzpQRlLmItYqhf2w,Oeste,"R. Guarará, 84 - Jardim Paulista, São Paulo - SP, 00143-000, Brazil",-23.574067,-46.656887
ChIJz80iycRQzpQR3DuFmJgYZ3Y,Sul,"Av. Chucri Zaidan, 902 - Chácara Santo Antônio (Zona Sul), São Paulo - SP, 04583-110, Brazil",-23.6210081,-46.699653
ChIJ-TyWjl74zpQRogCACwF5sw0,Oeste,"R. Marina Ciufuli Zanfelice, 38 - Lapa, São Paulo - SP, 05040-000, Brazil",-23.5127537,-46.7052713
ChIJKV-uK_BoIm8R9SYRxJWS0XE,Outro,,-14.4095262,-51.31668
ChIJ7xAlVAtRzpQRLw9yDb7duPw,Sul,"R. Padre José de Anchieta, 876 - Santo Amaro, São Paulo - SP, 04742-001, Brazil",-23.650572,-46.7009795
ChIJC9ld8C9fzpQRJG0ftMfarYE,Outro,,-23.6824124,-46.5952992
ChIJDU3D971ZzpQRCgpwYqIZLg8,Oeste,"Av. Paulista - Jardins, São Paulo - SP, 17560-320, Brazil",-23.5655626,-46.6520163
ChIJs_aTQT1ZzpQRwJtCawmwv7M,Oeste,"R. Augusta, 2813 - Jardins, São Paulo - SP, 01413-100, Brazil",-23.5653292,-46.6675258
ChIJZ-E6fLlZzpQRw46Lo0vTy3s,Centro,"R. Quintino Bocaiúva, 11 - Sé, São Paulo - SP, 01004-010, Brazil",-23.5487678,-46.634579
ChIJTe5jMk1YzpQRZPgKaTgS4hc,Centro,"R. Santo Antônio, 513 - Bela Vista, São Paulo - SP, 01313-000, Brazil",-23.5511479,-46.6433081
