ID,idEstabelecimento,Nota,Data,Texto,PolaridadeValor,PolaridadeTexto
2050,ChIJyxI3fOVWzpQR6Pseb-ZVszs,5,8 months ago,The right place for a family meeting,0.2857142857142857,Positivo
2051,ChIJyxI3fOVWzpQR6Pseb-ZVszs,5,8 months ago,Top,0.5,Positivo
2052,ChIJ4241WY1ZzpQRYuCzGu4arPc,5,a year ago,"Super quiet and cozy place. Ideal for a coffee or that afternoon sweetie.
We ordered the Milk Pudding and the Pistachio and Belgian Chocolate minis. All tasty. I'll be back to try more 🍮☕",0.2555555555555556,Positivo
2053,ChIJ4241WY1ZzpQRYuCzGu4arPc,3,a year ago,"Many complaining about the 11/12 Reais price for the individual pudding, some people are used to Grandma's Pudding which used wheat flour, Maizena, cabbage lol etc... to increase the size of the pudding, folks: Gourmet Pudding is a lot of work for he arrives at the TOP point, stop crying and he will do it, and don't see if he can reach the point of the store, crying",0.2333333333333333,Positivo
2054,ChIJ4241WY1ZzpQRYuCzGu4arPc,1,3 months ago,"What delicious puddings!!!

I tried the traditional vanilla and pistachio accompanied by a little coffee with milk.

All very tasty, in a peaceful and welcoming environment. Service is also very good!",0.3770833333333334,Positivo
2055,ChIJ4241WY1ZzpQRYuCzGu4arPc,5,8 months ago,"The pudding is great, but despite Google Maps stating that the place is accessible, unfortunately it is not.",0.475,Positivo
2056,ChIJ4241WY1ZzpQRYuCzGu4arPc,5,3 years ago,"I enjoyed the experience, I tasted more than one pudding option and found everything very delicate and tasty. I recommend a visit, it is a calm and minimalist atmosphere on this street that is a favorite of Moema.",0.282,Positivo
2057,ChIJ4241WY1ZzpQRYuCzGu4arPc,5,4 years ago,Best pudding in São Paulo! The place is charming and their vanilla pudding is perfect.,0.9,Positivo
2058,ChIJ4241WY1ZzpQRYuCzGu4arPc,5,3 years ago,"The space is well decorated, I like places with a well-defined proposal. Service ok. The vanilla pudding, the most traditional of the house, is tasty, but the piece served is very small, it's really just a tasting with the value of a real slice.",0.1791666666666666,Positivo
2059,ChIJ4241WY1ZzpQRYuCzGu4arPc,4,4 years ago,"This review is from Filipe Bistro which is nearby. I couldn't change. A nice place, with good service and tasty dishes. I ordered the Chef's Menu: Starter: codfish croquette, main course: shrimp risotto with fava beans and saffron, dessert: cocada, with cinnamon ice cream. R$89. Very good. The photo is of the dessert.",0.5941666666666666,Positivo
2060,ChIJGbDeM09XzpQRR3Okpl-5CZw,5,5 months ago,"Friendly staff. There""s an Expresso bar. And a recycling collection for the used pods.",0.375,Positivo
2061,ChIJGbDeM09XzpQRR3Okpl-5CZw,5,a month ago,"Well when you Nespresso coffee where else would you go 😂

I literally been checking every shop and couldn""t find so I had to go to the official shop.

Staff were great, nothing to complain...

It""s also a great Street for shopping",0.8,Positivo
2062,ChIJGbDeM09XzpQRR3Okpl-5CZw,5,4 years ago,"I’m a Nespresso Lover worldwide and after having an
AH-MAZING experience with Wagner at Nespresso Oscar Freire ___Sao Paolo, I had to show up here to say this gentleman offers the most caring, professional, genuine Customer Care EVER!!!!______Never had this experience in any other Nespresso Store before, being a Nespresso Member for 14 years. Nespresso please send this Scholar to your headquarters in United States to provide customer service training to the rest of your Associates nationwide. Wagner applies the Company’s Core Value beautifully with ever customer he interacts with. I would love to experience this caring customer service in all the stores I stop by._________CS",0.4145089285714285,Positivo
2063,ChIJGbDeM09XzpQRR3Okpl-5CZw,5,4 months ago,"Great selection of coffees, sometimes coffee based drinks are served too. I generally prefer to go to the store and buy things personally than buying pods at home due to the pleasant environment.",0.2916666666666667,Positivo
2064,ChIJGbDeM09XzpQRR3Okpl-5CZw,5,10 months ago,"I loved it, if you are looking for a Nespresso machine, this is the place, pretty good store with a big showroom and with all options and recently release products,",0.3299999999999999,Positivo
2065,ChIJGbDeM09XzpQRR3Okpl-5CZw,5,4 months ago,"Obviously a great selection of coffees and machines. The prices of the machines are a little high and they don""t offer the same deals as online.
Make sure you try the coffee before you buy.",0.2545,Positivo
2066,ChIJGbDeM09XzpQRR3Okpl-5CZw,5,4 years ago,Ok,0.5,Positivo
2067,ChIJGbDeM09XzpQRR3Okpl-5CZw,1,3 years ago,"Nice attending and store. I just love Nespresso, they are perfect in everything!",0.7000000000000001,Positivo
2068,ChIJK76a5E5YzpQRCoY7nm1M3-k,5,2 months ago,"We ordered chocolate with brownie and nest with Nutella, very tasty
great service
Lots of options, both savory and sweet.

But it does not accept meal ticket",0.45,Positivo
2069,ChIJK76a5E5YzpQRCoY7nm1M3-k,5,7 months ago,Super creamy ice cream with different flavors. Very cool store and a very nice service too.,0.3920833333333333,Positivo
2070,ChIJK76a5E5YzpQRCoY7nm1M3-k,5,11 months ago,"Tired attendant without much desire to answer. All the flavors of ice cream I chose years ago didn't have it. As we were there, we chose one that had. But not too much. Wouldn't go back.",0.04,Positivo
2071,ChIJK76a5E5YzpQRCoY7nm1M3-k,5,5 months ago,"Very thinly sliced ​​ice cream, very different. The ice cream dough is very tasty and the place is very clean and pleasant. It was a good experience",0.2649999999999999,Positivo
2072,ChIJK76a5E5YzpQRCoY7nm1M3-k,5,a year ago,"Delicioso!
Gelato Layers - Cheesecake Sensations",0.0,Neutro
2073,ChIJK76a5E5YzpQRCoY7nm1M3-k,5,3 months ago,"The experience starts with the service, they took care of me super well. In addition, the products are all freshly made, even the savory ones, I thought it was sensational. About the quality: IMPECCABLE! I'm completely in love with everything, I also loved the decoration of balls on the wall, super instagrammable. Note 1000, I will come back whenever I go to SP.",0.4713541666666667,Positivo
2074,ChIJK76a5E5YzpQRCoY7nm1M3-k,4,a year ago,"Best Ice Cream Shop I've ever been to! Ice cream there is delicious and for a very good price, the 'bubbles' are fantastic! I take my family every time I go there, and I don't regret it! They have a huge variety of products. 11/10",0.787,Positivo
2075,ChIJK76a5E5YzpQRCoY7nm1M3-k,5,10 months ago,"Delicious place to have that creamy ice cream. The technique developed by them (slice - sliced), leaves small and thin slices of ice cream in the pot, which is tastier and more interesting. It also has an unusual drink that uses flavor balls, which you mix with other ingredients, but the ball keeps the flavors separate! At the end, order a coffee with your face printed on it! (Seriously, it works!). Plus, you can even take home the layered ice cream (with delicious flavors and also vegan). With units in SP, it is worth visiting and tasting.",0.2125473484848484,Positivo
2076,ChIJ15xqwHlXzpQR-wSlgx8ckJM,5,4 months ago,"Beautiful store, with quality and comfortable clothes. In addition to beautiful bikinis, there are charming pajamas. I love the new collection. VIP service, practically personalized.",0.5727272727272726,Positivo
2077,ChIJ15xqwHlXzpQR-wSlgx8ckJM,5,a year ago,"Excellent service and great quality bikinis. Note that the fabric is excellent, very fluid and fits very well on the body. I highly recommend!",0.5333333333333333,Positivo
2078,ChIJ15xqwHlXzpQR-wSlgx8ckJM,2,11 months ago,"Kinis is a beautiful and super cozy store that I love. The clothes are beautiful, durable, the bikinis last a lifetime and are always on sale in winter. Their winter clothes are delicious and do not create pills. And the staff is amazing, super attentive, wonderful service.",0.5151515151515151,Positivo
2079,ChIJ15xqwHlXzpQR-wSlgx8ckJM,4,6 months ago,"Specialized service and courtesy. Products of excellent quality, good taste and idealized by the owner Denise Ormrod with a lot of dedication and talent. I've only dressed in Kinis clothes for a while now. I recommend! you will love it",0.55,Positivo
2080,ChIJ15xqwHlXzpQR-wSlgx8ckJM,5,5 months ago,"I loved it! Wonderful service.

You can assemble your bikini as you wish! The girls have the patience to serve you in the best way, and they even make the hem of the dresses if you need to.

I love it I will always come back.",0.675,Positivo
2081,ChIJ15xqwHlXzpQR-wSlgx8ckJM,3,3 years ago,"The store is impeccable, with beautiful and modern pieces! It has absolutely everything we women need, from bikinis, pajamas, stylish clothes and accessories!! I loved the service, the atmosphere is very pleasant, and with very quality pieces!! I was really delighted and will definitely be back.",0.5497083333333334,Positivo
2082,ChIJ15xqwHlXzpQR-wSlgx8ckJM,3,3 years ago,"Beautiful bikinis!!!! And I was able to assemble my bikini the way I wanted! Very beautiful clothes, great prices and impeccable service. I recommend!!",0.885,Positivo
2083,ChIJ15xqwHlXzpQR-wSlgx8ckJM,3,a year ago,I love everything about Kinis. Comfortable clothes and impeccable finish. Fair price,0.5874999999999999,Positivo
2084,ChIJ_w4v8VRYzpQRgI85TJUcStk,3,4 years ago,"Really good food. The drinks are great as well and the staff is very friendly with great service and they speak English.  Has indoor and outdoor area. Indoor area and bar is to the right of the lobby. They have a bar menu, lunch and dinner.",0.5122023809523809,Positivo
2085,ChIJ_w4v8VRYzpQRgI85TJUcStk,4,6 years ago,"Well the atmosphere is great. Service is friendly, but you have to wait. And the have forgotten a part of the order. They speak English. I was not impressed by the taste of the food. But my guest enjoyed. Cocktails I don""t recommend, looks like water was added. But decoration is nice. And prices are not super high. But dinner for one person with 1 cocktail is around 170 reals",0.2210416666666666,Positivo
2086,ChIJ_w4v8VRYzpQRgI85TJUcStk,5,5 years ago,"The service here couldn’t be any worse. Sat there in a half empty restaurant for 25 minutes without anyone coming over before going and asking for someone to take the order. The manager came over and was rude. He defended the fact that the waiter was taking pictures for other tables without coming to take our order and said it was really busy.

Don’t let them waste your time.",-0.1702380952380952,Negativo
2087,ChIJ_w4v8VRYzpQRgI85TJUcStk,4,3 years ago,"Beautiful ambience, delicious food and impeccable service. Our server Jorge was spectacular. He was able to recommend wine choices and dessert choices which we found extremely helpful. We were there for a business dinner, everything from cocktails, appetizers, main entrée to dinner and after dinner drinks was delightful! All thanks to Jorge. Favored entrées were the fillet and salmon. Favorite dessert was pear infused champagne.",0.5674242424242425,Positivo
2088,ChIJ_w4v8VRYzpQRgI85TJUcStk,5,a year ago,Great and refined food. Very attentive service.,0.66,Positivo
2089,ChIJ_w4v8VRYzpQRgI85TJUcStk,5,5 months ago,"Fantastic food. The chefs tasting menu was wonderful. The service was phenomenal (additionally they had English speaking staff).  One of my favorite dining experiences in Brazil, highly recommended.",0.4266666666666667,Positivo
2090,ChIJ_w4v8VRYzpQRgI85TJUcStk,5,a month ago,"Beautiful dining experience in Sao Paulo Brazil,",0.85,Positivo
2091,ChIJ_w4v8VRYzpQRgI85TJUcStk,5,5 months ago,"Located on the lobby of Pullman hotel this is a good option for foreigners as most of the staff speaks good English.
The menu is not big, just a few options , not many options for vegetarians.
The food it""s good, the space it""s trendy",0.3055555555555556,Positivo
2092,ChIJJ45OI2hXzpQRXJl5Lij_BSw,5,3 months ago,Giovanna and Diego served me and my sister during our first visit to this restaurant. Let me start by saying the food here is world class and better than most restaurants I’ve tried here in São Paulo. I can easily say they have one of the best kitchen I’ve tried. 2nd it was my sisters birthday they surprised her with cake and champagne and brought tears to her eyes. This restaurant really made an amazing first impression. Don’t hesitate to come here and I hope they make you feel as welcome and they made me.,0.4212121212121212,Positivo
